date,first_user_source,first_user_medium,first_user_campaign,first_user_channel_group,new_users,total_users,sessions,engaged_sessions,engagement_rate,event_count,conversions,total_revenue
2025-10-22T00:00:00Z,facebook,social,(not set),Organic Social,41,47,61,34,55.74,228,2,105.72
2025-10-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,40,49,71,44,61.97,269,1,54.38
2025-10-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,17,25,13,52.0,103,0,0.0
2025-10-23T00:00:00Z,google,organic,(not set),Organic Search,210,254,355,199,56.06,1098,11,408.08
2025-10-23T00:00:00Z,(direct),(none),(not set),Direct,122,142,175,107,61.14,686,6,244.27
2025-10-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,81,83,89,53,59.55,306,3,153.03
2025-10-23T00:00:00Z,facebook,social,(not set),Organic Social,45,47,51,30,58.82,216,2,112.94
2025-10-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,37,54,24,44.44,185,1,55.96
2025-10-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,14,14,6,42.86,64,0,0.0
2025-10-24T00:00:00Z,google,organic,(not set),Organic Search,154,155,164,86,52.44,670,7,257.34
2025-10-24T00:00:00Z,(direct),(none),(not set),Direct,119,149,164,89,54.27,812,6,296.02
2025-10-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,52,59,67,35,52.24,251,1,55.22
2025-10-24T00:00:00Z,facebook,social,(not set),Organic Social,39,48,60,35,58.33,264,1,54.16
2025-10-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,36,50,25,50.0,243,1,58.67
2025-10-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,16,22,11,50.0,77,0,0.0
2025-10-25T00:00:00Z,google,organic,(not set),Organic Search,156,196,221,126,57.01,1001,6,243.98
2025-10-25T00:00:00Z,(direct),(none),(not set),Direct,79,87,124,80,64.52,421,4,198.06
2025-10-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,42,44,61,38,62.3,247,1,44.46
2025-10-25T00:00:00Z,facebook,social,(not set),Organic Social,34,40,44,22,50.0,186,1,45.26
2025-10-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,21,26,30,18,60.0,97,1,59.48
2025-10-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,11,13,7,53.85,51,0,0.0
2025-10-26T00:00:00Z,google,organic,(not set),Organic Search,130,144,160,73,45.62,505,4,127.37
2025-10-26T00:00:00Z,(direct),(none),(not set),Direct,88,96,141,67,47.52,673,4,121.77
2025-10-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,40,42,52,28,53.85,163,1,42.77
2025-10-26T00:00:00Z,facebook,social,(not set),Organic Social,26,32,32,15,46.88,136,0,0.0
2025-10-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,23,26,38,17,44.74,178,1,35.28
2025-10-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,11,11,5,45.45,49,0,0.0
2025-10-27T00:00:00Z,google,organic,(not set),Organic Search,188,200,262,130,49.62,1127,7,281.45
2025-10-27T00:00:00Z,(direct),(none),(not set),Direct,124,148,157,91,57.96,766,3,164.36
2025-10-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,80,101,105,49,46.67,486,2,80.54
2025-10-27T00:00:00Z,facebook,social,(not set),Organic Social,38,43,46,24,52.17,161,1,55.17
2025-10-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,33,38,44,26,59.09,198,2,61.99
2025-10-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,16,17,23,10,43.48,70,1,52.87
2025-10-28T00:00:00Z,google,organic,(not set),Organic Search,206,212,296,150,50.68,978,13,700.6
2025-10-28T00:00:00Z,(direct),(none),(not set),Direct,100,128,148,81,54.73,697,4,131.69
2025-10-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,72,84,108,49,45.37,530,2,72.02
2025-10-28T00:00:00Z,facebook,social,(not set),Organic Social,40,49,59,36,61.02,225,2,79.63
2025-10-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,27,38,24,63.16,161,1,58.91
2025-10-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,16,9,56.25,65,0,0.0
2025-10-29T00:00:00Z,google,organic,(not set),Organic Search,205,257,333,211,63.36,1022,14,538.03
2025-10-29T00:00:00Z,(direct),(none),(not set),Direct,107,124,171,79,46.2,552,6,280.8
2025-10-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,79,115,61,53.04,470,3,159.23
2025-10-29T00:00:00Z,facebook,social,(not set),Organic Social,40,47,54,29,53.7,177,1,34.71
2025-10-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,37,40,49,30,61.22,190,1,56.87
2025-10-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,17,9,52.94,63,0,0.0
2025-10-30T00:00:00Z,google,organic,(not set),Organic Search,161,204,271,149,54.98,1213,7,261.38
2025-10-30T00:00:00Z,(direct),(none),(not set),Direct,110,110,147,84,57.14,595,4,212.39
2025-10-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,47,50,66,32,48.48,266,3,162.0
2025-10-30T00:00:00Z,facebook,social,(not set),Organic Social,43,48,50,27,54.0,189,1,53.59
2025-10-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,22,24,32,20,62.5,105,1,40.36
2025-10-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,13,6,46.15,59,0,0.0
2025-10-31T00:00:00Z,google,organic,(not set),Organic Search,129,141,143,83,58.04,571,3,110.56
2025-10-31T00:00:00Z,(direct),(none),(not set),Direct,100,114,130,79,60.77,584,3,112.88
2025-10-31T00:00:00Z,google,cpc,brand_awareness,Paid Search,69,70,85,40,47.06,379,2,107.09
2025-10-31T00:00:00Z,facebook,social,(not set),Organic Social,36,39,40,22,55.0,143,0,0.0
2025-10-31T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,30,43,26,60.47,155,1,49.11
2025-10-31T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,9,10,5,50.0,49,0,0.0
2025-11-01T00:00:00Z,google,organic,(not set),Organic Search,126,153,169,80,47.34,638,7,404.19
2025-11-01T00:00:00Z,(direct),(none),(not set),Direct,90,114,142,77,54.23,521,6,212.9
2025-11-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,53,58,78,46,58.97,350,1,57.19
2025-11-01T00:00:00Z,facebook,social,(not set),Organic Social,26,29,31,15,48.39,96,1,49.58
2025-11-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,30,42,22,52.38,199,1,50.13
2025-11-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,9,12,7,58.33,57,0,0.0
2025-11-02T00:00:00Z,google,organic,(not set),Organic Search,83,96,132,71,53.79,556,6,341.93
2025-11-02T00:00:00Z,(direct),(none),(not set),Direct,52,64,94,53,56.38,380,2,64.26
2025-11-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,34,35,49,28,57.14,176,2,101.02
2025-11-02T00:00:00Z,facebook,social,(not set),Organic Social,29,37,48,27,56.25,233,2,91.02
2025-11-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,20,24,35,18,51.43,163,0,0.0
2025-11-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,7,8,9,4,44.44,28,0,0.0
2025-11-03T00:00:00Z,google,organic,(not set),Organic Search,179,213,310,172,55.48,982,8,341.39
2025-11-03T00:00:00Z,(direct),(none),(not set),Direct,136,157,212,127,59.91,655,5,297.31
2025-11-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,63,70,89,45,50.56,290,3,112.21
2025-11-03T00:00:00Z,facebook,social,(not set),Organic Social,40,42,60,30,50.0,253,1,32.74
2025-11-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,39,50,65,40,61.54,286,1,34.81
2025-11-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,12,15,8,53.33,69,0,0.0
2025-11-04T00:00:00Z,google,organic,(not set),Organic Search,174,203,252,118,46.83,880,8,252.63
2025-11-04T00:00:00Z,(direct),(none),(not set),Direct,94,108,157,75,47.77,537,5,177.07
2025-11-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,55,71,73,38,52.05,358,2,72.36
2025-11-04T00:00:00Z,facebook,social,(not set),Organic Social,35,38,56,26,46.43,234,1,51.64
2025-11-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,35,36,45,25,55.56,192,2,83.03
2025-11-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,16,7,43.75,50,0,0.0
2025-11-05T00:00:00Z,google,organic,(not set),Organic Search,217,230,254,132,51.97,775,5,215.12
2025-11-05T00:00:00Z,(direct),(none),(not set),Direct,128,143,172,104,60.47,664,5,273.64
2025-11-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,69,76,80,50,62.5,320,3,155.49
2025-11-05T00:00:00Z,facebook,social,(not set),Organic Social,51,58,71,38,53.52,338,2,117.29
2025-11-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,36,36,46,29,63.04,202,1,50.84
2025-11-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,20,12,60.0,63,0,0.0
2025-11-06T00:00:00Z,google,organic,(not set),Organic Search,158,193,216,132,61.11,1063,9,519.66
2025-11-06T00:00:00Z,(direct),(none),(not set),Direct,112,140,166,79,47.59,713,7,239.71
2025-11-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,76,76,93,49,52.69,360,3,115.95
2025-11-06T00:00:00Z,facebook,social,(not set),Organic Social,45,55,68,43,63.24,206,3,171.69
2025-11-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,34,50,23,46.0,223,2,111.89
2025-11-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,11,11,5,45.45,49,0,0.0
2025-11-07T00:00:00Z,google,organic,(not set),Organic Search,172,222,279,132,47.31,993,13,598.89
2025-11-07T00:00:00Z,(direct),(none),(not set),Direct,115,128,129,72,55.81,506,4,188.99
2025-11-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,73,106,56,52.83,454,4,150.09
2025-11-07T00:00:00Z,facebook,social,(not set),Organic Social,42,49,60,28,46.67,263,2,110.21
2025-11-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,36,42,52,26,50.0,257,2,119.19
2025-11-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,16,9,56.25,60,0,0.0
2025-11-08T00:00:00Z,google,organic,(not set),Organic Search,110,113,155,98,63.23,506,4,139.03
2025-11-08T00:00:00Z,(direct),(none),(not set),Direct,69,69,93,47,50.54,397,4,222.73
2025-11-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,54,61,67,32,47.76,333,2,70.69
2025-11-08T00:00:00Z,facebook,social,(not set),Organic Social,35,44,44,21,47.73,139,1,31.97
2025-11-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,23,26,26,16,61.54,101,0,0.0
2025-11-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,9,11,5,45.45,46,0,0.0
2025-11-09T00:00:00Z,google,organic,(not set),Organic Search,105,132,133,80,60.15,564,4,143.78
2025-11-09T00:00:00Z,(direct),(none),(not set),Direct,69,84,102,51,50.0,396,2,114.52
2025-11-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,40,50,50,27,54.0,155,2,114.65
2025-11-09T00:00:00Z,facebook,social,(not set),Organic Social,36,39,48,24,50.0,146,2,95.03
2025-11-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,19,20,21,10,47.62,63,0,0.0
2025-11-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,10,10,4,40.0,34,0,0.0
2025-11-10T00:00:00Z,google,organic,(not set),Organic Search,147,168,217,104,47.93,951,5,190.43
2025-11-10T00:00:00Z,(direct),(none),(not set),Direct,122,157,189,92,48.68,677,6,293.07
2025-11-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,67,82,89,48,53.93,274,2,76.09
2025-11-10T00:00:00Z,facebook,social,(not set),Organic Social,51,63,63,39,61.9,308,2,88.22
2025-11-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,30,36,16,44.44,125,1,34.8
2025-11-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,16,9,56.25,53,0,0.0
2025-11-11T00:00:00Z,google,organic,(not set),Organic Search,210,217,241,131,54.36,916,7,240.63
2025-11-11T00:00:00Z,(direct),(none),(not set),Direct,130,144,215,99,46.05,891,5,293.07
2025-11-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,70,72,96,43,44.79,291,3,154.92
2025-11-11T00:00:00Z,facebook,social,(not set),Organic Social,50,58,59,37,62.71,190,1,30.99
2025-11-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,35,51,25,49.02,249,1,38.28
2025-11-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,21,12,57.14,100,0,0.0
2025-11-12T00:00:00Z,google,organic,(not set),Organic Search,213,252,285,141,49.47,1109,10,490.02
2025-11-12T00:00:00Z,(direct),(none),(not set),Direct,122,157,223,127,56.95,1038,10,405.05
2025-11-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,78,83,99,49,49.49,452,4,200.82
2025-11-12T00:00:00Z,facebook,social,(not set),Organic Social,42,43,43,25,58.14,172,1,31.03
2025-11-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,29,36,22,61.11,123,1,48.68
2025-11-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,15,7,46.67,66,0,0.0
2025-11-13T00:00:00Z,google,organic,(not set),Organic Search,142,161,234,149,63.68,1152,6,347.28
2025-11-13T00:00:00Z,(direct),(none),(not set),Direct,100,120,170,98,57.65,698,4,128.45
2025-11-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,53,61,71,37,52.11,343,3,149.47
2025-11-13T00:00:00Z,facebook,social,(not set),Organic Social,46,53,56,35,62.5,180,1,44.68
2025-11-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,22,23,25,12,48.0,101,1,52.51
2025-11-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,13,7,53.85,54,0,0.0
2025-11-14T00:00:00Z,google,organic,(not set),Organic Search,179,228,264,160,60.61,1060,11,503.16
2025-11-14T00:00:00Z,(direct),(none),(not set),Direct,90,108,157,94,59.87,587,6,285.13
2025-11-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,57,62,89,41,46.07,431,3,112.66
2025-11-14T00:00:00Z,facebook,social,(not set),Organic Social,41,51,55,25,45.45,218,2,117.45
2025-11-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,33,38,50,26,52.0,162,1,41.22
2025-11-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,19,10,52.63,81,0,0.0
2025-11-15T00:00:00Z,google,organic,(not set),Organic Search,159,173,252,121,48.02,1081,5,157.74
2025-11-15T00:00:00Z,(direct),(none),(not set),Direct,87,100,132,73,55.3,626,3,109.18
2025-11-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,55,67,95,48,50.53,326,2,88.86
2025-11-15T00:00:00Z,facebook,social,(not set),Organic Social,32,36,41,20,48.78,157,1,35.11
2025-11-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,25,28,39,22,56.41,142,1,51.28
2025-11-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,16,8,50.0,53,0,0.0
2025-11-16T00:00:00Z,google,organic,(not set),Organic Search,111,112,129,81,62.79,447,5,225.81
2025-11-16T00:00:00Z,(direct),(none),(not set),Direct,67,75,93,43,46.24,358,3,140.51
2025-11-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,45,55,62,36,58.06,307,2,67.57
2025-11-16T00:00:00Z,facebook,social,(not set),Organic Social,27,34,34,20,58.82,105,1,44.8
2025-11-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,19,24,28,14,50.0,109,1,59.14
2025-11-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,14,8,57.14,68,0,0.0
2025-11-17T00:00:00Z,google,organic,(not set),Organic Search,178,214,243,110,45.27,920,6,215.65
2025-11-17T00:00:00Z,(direct),(none),(not set),Direct,139,172,209,124,59.33,704,6,325.81
2025-11-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,83,95,130,75,57.69,633,3,94.79
2025-11-17T00:00:00Z,facebook,social,(not set),Organic Social,44,46,58,32,55.17,241,1,56.57
2025-11-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,39,46,58,32,55.17,215,2,102.42
2025-11-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,20,25,15,60.0,102,0,0.0
2025-11-18T00:00:00Z,google,organic,(not set),Organic Search,194,197,279,167,59.86,1160,10,556.28
2025-11-18T00:00:00Z,(direct),(none),(not set),Direct,128,164,166,79,47.59,710,5,229.0
2025-11-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,89,107,142,63,44.37,562,3,153.2
2025-11-18T00:00:00Z,facebook,social,(not set),Organic Social,48,48,60,36,60.0,183,2,67.22
2025-11-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,45,47,57,26,45.61,247,1,41.47
2025-11-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,14,17,8,47.06,68,0,0.0
2025-11-19T00:00:00Z,google,organic,(not set),Organic Search,221,250,270,140,51.85,1281,8,396.02
2025-11-19T00:00:00Z,(direct),(none),(not set),Direct,130,132,155,81,52.26,572,6,324.39
2025-11-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,94,95,123,70,56.91,504,3,142.27
2025-11-19T00:00:00Z,facebook,social,(not set),Organic Social,71,82,101,48,47.52,316,4,201.83
2025-11-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,37,37,47,23,48.94,223,1,33.78
2025-11-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,17,18,22,9,40.91,90,0,0.0
2025-11-20T00:00:00Z,google,organic,(not set),Organic Search,163,208,285,166,58.25,950,10,574.91
2025-11-20T00:00:00Z,(direct),(none),(not set),Direct,119,136,161,86,53.42,723,5,191.87
2025-11-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,50,50,62,35,56.45,308,2,65.14
2025-11-20T00:00:00Z,facebook,social,(not set),Organic Social,34,35,40,25,62.5,136,1,30.87
2025-11-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,32,35,15,42.86,117,0,0.0
2025-11-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,15,19,12,63.16,65,0,0.0
2025-11-21T00:00:00Z,google,organic,(not set),Organic Search,185,197,275,175,63.64,1305,12,420.92
2025-11-21T00:00:00Z,(direct),(none),(not set),Direct,120,141,191,117,61.26,615,5,225.93
2025-11-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,80,95,120,59,49.17,532,4,136.67
2025-11-21T00:00:00Z,facebook,social,(not set),Organic Social,51,51,72,43,59.72,308,2,85.22
2025-11-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,36,37,39,22,56.41,145,0,0.0
2025-11-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,11,15,6,40.0,71,0,0.0
2025-11-22T00:00:00Z,google,organic,(not set),Organic Search,161,195,219,136,62.1,884,10,479.9
2025-11-22T00:00:00Z,(direct),(none),(not set),Direct,96,99,144,90,62.5,515,6,335.02
2025-11-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,53,55,59,32,54.24,279,1,38.81
2025-11-22T00:00:00Z,facebook,social,(not set),Organic Social,42,53,61,38,62.3,228,2,113.65
2025-11-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,23,25,28,13,46.43,122,1,53.98
2025-11-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,9,10,5,50.0,37,0,0.0
2025-11-23T00:00:00Z,google,organic,(not set),Organic Search,144,182,216,129,59.72,874,10,490.03
2025-11-23T00:00:00Z,(direct),(none),(not set),Direct,92,111,117,62,52.99,401,4,147.61
2025-11-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,52,53,77,36,46.75,288,2,92.29
2025-11-23T00:00:00Z,facebook,social,(not set),Organic Social,29,30,38,18,47.37,116,1,36.57
2025-11-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,20,22,27,16,59.26,106,1,56.57
2025-11-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,15,9,60.0,74,0,0.0
2025-11-24T00:00:00Z,google,organic,(not set),Organic Search,187,200,210,111,52.86,1024,5,242.49
2025-11-24T00:00:00Z,(direct),(none),(not set),Direct,129,141,157,85,54.14,736,5,160.4
2025-11-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,85,93,104,61,58.65,407,3,108.73
2025-11-24T00:00:00Z,facebook,social,(not set),Organic Social,47,49,72,37,51.39,354,2,72.56
2025-11-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,41,60,31,51.67,200,2,99.81
2025-11-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,21,12,57.14,98,0,0.0
2025-11-25T00:00:00Z,google,organic,(not set),Organic Search,189,235,310,151,48.71,1120,14,792.56
2025-11-25T00:00:00Z,(direct),(none),(not set),Direct,96,118,154,88,57.14,489,6,245.15
2025-11-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,65,82,118,66,55.93,418,3,149.31
2025-11-25T00:00:00Z,facebook,social,(not set),Organic Social,51,53,54,32,59.26,165,1,54.97
2025-11-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,31,32,16,50.0,121,1,44.0
2025-11-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,14,20,11,55.0,73,0,0.0
2025-11-26T00:00:00Z,google,organic,(not set),Organic Search,164,205,277,147,53.07,831,9,275.71
2025-11-26T00:00:00Z,(direct),(none),(not set),Direct,131,148,201,123,61.19,811,6,343.1
2025-11-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,65,84,50,59.52,310,1,51.02
2025-11-26T00:00:00Z,facebook,social,(not set),Organic Social,47,52,55,33,60.0,166,2,111.6
2025-11-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,27,39,21,53.85,137,1,34.98
2025-11-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,15,7,46.67,67,0,0.0
2025-11-27T00:00:00Z,google,organic,(not set),Organic Search,206,262,273,124,45.42,1141,8,397.31
2025-11-27T00:00:00Z,(direct),(none),(not set),Direct,133,134,149,91,61.07,475,3,94.59
2025-11-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,76,79,116,70,60.34,394,3,111.62
2025-11-27T00:00:00Z,facebook,social,(not set),Organic Social,45,52,71,37,52.11,329,2,116.94
2025-11-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,39,56,29,51.79,266,1,58.83
2025-11-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,16,7,43.75,75,0,0.0
2025-11-28T00:00:00Z,google,organic,(not set),Organic Search,189,201,266,137,51.5,1278,5,204.4
2025-11-28T00:00:00Z,(direct),(none),(not set),Direct,135,151,187,86,45.99,762,4,127.43
2025-11-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,65,76,110,69,62.73,541,4,229.12
2025-11-28T00:00:00Z,facebook,social,(not set),Organic Social,42,42,44,20,45.45,218,1,55.77
2025-11-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,47,47,28,59.57,183,1,53.73
2025-11-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,16,7,43.75,78,0,0.0
2025-11-29T00:00:00Z,google,organic,(not set),Organic Search,182,230,236,111,47.03,839,5,299.86
2025-11-29T00:00:00Z,(direct),(none),(not set),Direct,110,112,139,83,59.71,436,2,79.75
2025-11-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,67,86,94,57,60.64,326,1,49.05
2025-11-29T00:00:00Z,facebook,social,(not set),Organic Social,33,33,49,26,53.06,191,1,50.61
2025-11-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,35,51,24,47.06,156,1,43.39
2025-11-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,14,15,9,60.0,50,0,0.0
2025-11-30T00:00:00Z,google,organic,(not set),Organic Search,131,143,158,81,51.27,476,5,174.84
2025-11-30T00:00:00Z,(direct),(none),(not set),Direct,75,75,88,42,47.73,395,2,119.69
2025-11-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,54,56,72,40,55.56,349,1,32.02
2025-11-30T00:00:00Z,facebook,social,(not set),Organic Social,38,40,43,22,51.16,204,1,42.54
2025-11-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,30,38,21,55.26,149,1,45.71
2025-11-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,10,12,5,41.67,43,0,0.0
2025-12-01T00:00:00Z,google,organic,(not set),Organic Search,219,252,358,207,57.82,1284,11,402.2
2025-12-01T00:00:00Z,(direct),(none),(not set),Direct,142,157,210,108,51.43,834,4,123.99
2025-12-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,67,78,105,51,48.57,463,3,146.79
2025-12-01T00:00:00Z,facebook,social,(not set),Organic Social,42,45,57,31,54.39,227,1,37.28
2025-12-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,38,54,33,61.11,207,1,50.5
2025-12-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,14,16,9,56.25,64,0,0.0
2025-12-02T00:00:00Z,google,organic,(not set),Organic Search,166,175,248,116,46.77,882,7,413.51
2025-12-02T00:00:00Z,(direct),(none),(not set),Direct,128,139,146,81,55.48,508,4,195.28
2025-12-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,84,107,146,76,52.05,475,4,135.25
2025-12-02T00:00:00Z,facebook,social,(not set),Organic Social,55,66,95,51,53.68,435,3,102.29
2025-12-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,41,59,33,55.93,288,1,30.48
2025-12-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,17,21,10,47.62,83,0,0.0
2025-12-03T00:00:00Z,google,organic,(not set),Organic Search,202,229,250,139,55.6,860,8,301.88
2025-12-03T00:00:00Z,(direct),(none),(not set),Direct,127,160,164,80,48.78,713,5,251.35
2025-12-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,61,72,95,59,62.11,345,1,40.02
2025-12-03T00:00:00Z,facebook,social,(not set),Organic Social,54,58,71,40,56.34,240,2,95.51
2025-12-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,38,40,50,28,56.0,197,1,45.48
2025-12-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,14,18,11,61.11,84,0,0.0
2025-12-04T00:00:00Z,google,organic,(not set),Organic Search,156,173,213,97,45.54,872,7,354.52
2025-12-04T00:00:00Z,(direct),(none),(not set),Direct,101,122,147,85,57.82,645,4,212.12
2025-12-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,73,89,114,55,48.25,349,2,93.53
2025-12-04T00:00:00Z,facebook,social,(not set),Organic Social,44,51,60,35,58.33,243,1,39.15
2025-12-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,33,33,37,16,43.24,123,1,56.13
2025-12-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,11,14,7,50.0,46,0,0.0
2025-12-05T00:00:00Z,google,organic,(not set),Organic Search,196,197,270,163,60.37,1221,6,309.36
2025-12-05T00:00:00Z,(direct),(none),(not set),Direct,122,152,227,134,59.03,1122,5,285.97
2025-12-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,61,69,87,40,45.98,371,3,174.41
2025-12-05T00:00:00Z,facebook,social,(not set),Organic Social,56,61,64,35,54.69,255,2,91.87
