date,session_source,session_medium,session_campaign,session_channel_group,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,engaged_sessions,avg_session_duration,event_count,conversions,total_revenue
2025-10-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,223,190,63,661,47.34,51.9,124,185.4,727,8,360.01
2025-10-24T00:00:00Z,facebook,social,(not set),Organic Social,150,120,37,408,48.45,52.72,76,91.4,481,4,176.35
2025-10-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,101,80,27,316,42.04,57.5,62,147.4,504,3,116.59
2025-10-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,31,10,99,39.59,61.42,23,111.0,137,1,41.85
2025-10-25T00:00:00Z,google,organic,(not set),Organic Search,432,364,179,1560,45.98,54.02,221,136.4,2494,15,850.18
2025-10-25T00:00:00Z,(direct),(none),(not set),Direct,265,206,72,901,50.5,50.99,157,115.0,1536,8,437.94
2025-10-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,143,117,46,503,45.03,53.97,92,146.0,510,5,151.45
2025-10-25T00:00:00Z,facebook,social,(not set),Organic Social,108,81,30,281,41.99,56.34,61,100.6,381,3,169.04
2025-10-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,72,56,27,218,44.71,55.17,37,182.9,233,2,65.91
2025-10-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,27,10,103,44.44,54.57,19,104.6,123,1,32.52
2025-10-26T00:00:00Z,google,organic,(not set),Organic Search,468,406,144,1834,50.66,50.72,265,111.5,1738,16,904.71
2025-10-26T00:00:00Z,(direct),(none),(not set),Direct,221,197,77,682,50.08,48.69,133,136.7,872,8,250.11
2025-10-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,157,133,41,491,47.62,51.94,100,91.2,677,5,224.95
2025-10-26T00:00:00Z,facebook,social,(not set),Organic Social,100,85,27,344,40.76,59.45,57,151.4,360,3,95.41
2025-10-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,81,69,28,216,42.12,57.83,50,191.3,380,2,101.74
2025-10-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,28,9,116,43.63,57.87,19,164.5,209,1,30.32
2025-10-27T00:00:00Z,google,organic,(not set),Organic Search,580,506,170,1506,41.51,57.33,318,114.9,2413,20,704.88
2025-10-27T00:00:00Z,(direct),(none),(not set),Direct,396,313,110,1480,44.75,55.76,254,190.5,2223,13,469.73
2025-10-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,242,208,81,962,38.42,61.27,153,193.4,1319,8,242.37
2025-10-27T00:00:00Z,facebook,social,(not set),Organic Social,135,110,54,367,42.01,58.21,83,187.4,595,5,290.89
2025-10-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,90,68,24,235,50.71,50.82,47,181.6,293,3,160.27
2025-10-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,35,14,116,40.5,61.21,23,198.2,174,1,48.01
2025-10-28T00:00:00Z,google,organic,(not set),Organic Search,672,516,207,2618,44.71,54.12,413,95.4,2114,19,864.25
2025-10-28T00:00:00Z,(direct),(none),(not set),Direct,300,241,119,881,49.62,51.74,154,199.6,928,11,374.26
2025-10-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,232,189,65,640,42.0,59.05,123,91.3,866,7,341.66
2025-10-28T00:00:00Z,facebook,social,(not set),Organic Social,147,131,47,448,42.26,55.76,93,103.7,500,5,239.09
2025-10-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,119,105,38,382,44.42,56.59,71,155.8,609,4,190.34
2025-10-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,35,10,132,49.48,50.46,27,146.8,150,1,45.33
2025-10-29T00:00:00Z,google,organic,(not set),Organic Search,623,494,189,2478,41.57,60.42,376,148.8,3329,22,740.79
2025-10-29T00:00:00Z,(direct),(none),(not set),Direct,369,321,140,1317,42.14,58.36,216,145.9,1995,12,556.59
2025-10-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,195,149,49,685,39.31,61.98,116,98.9,1054,7,291.99
2025-10-29T00:00:00Z,facebook,social,(not set),Organic Social,133,101,34,434,47.06,52.78,69,165.3,575,5,233.14
2025-10-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,89,67,24,274,40.62,60.41,49,158.0,377,2,106.52
2025-10-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,32,9,105,41.84,57.35,20,129.4,228,1,55.71
2025-10-30T00:00:00Z,google,organic,(not set),Organic Search,590,507,244,2143,50.02,50.33,305,148.0,2079,20,1186.41
2025-10-30T00:00:00Z,(direct),(none),(not set),Direct,378,337,145,1271,47.39,52.5,205,110.1,1718,16,559.01
2025-10-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,244,207,88,772,46.12,53.91,126,102.9,1230,9,318.22
2025-10-30T00:00:00Z,facebook,social,(not set),Organic Social,144,123,51,449,39.75,59.31,89,115.0,535,6,214.88
2025-10-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,93,71,27,333,46.35,55.11,47,95.7,440,3,103.82
2025-10-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,30,14,97,39.46,61.53,22,129.6,148,1,35.71
2025-10-31T00:00:00Z,google,organic,(not set),Organic Search,689,580,213,2548,44.86,53.21,425,128.9,3935,25,921.83
2025-10-31T00:00:00Z,(direct),(none),(not set),Direct,388,322,106,1287,41.83,57.76,206,126.5,2078,18,724.61
2025-10-31T00:00:00Z,google,cpc,brand_awareness,Paid Search,204,164,62,525,47.01,54.87,129,173.6,717,9,492.6
2025-10-31T00:00:00Z,facebook,social,(not set),Organic Social,125,95,29,388,49.82,48.54,65,131.4,711,6,184.06
2025-10-31T00:00:00Z,partner-blog.com,referral,(not set),Referral,98,76,35,329,41.14,57.54,59,111.5,431,4,134.94
2025-10-31T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,33,11,116,49.87,50.5,24,187.2,123,2,89.43
2025-11-01T00:00:00Z,google,organic,(not set),Organic Search,449,374,166,1522,41.48,60.23,261,166.8,1407,21,879.88
2025-11-01T00:00:00Z,(direct),(none),(not set),Direct,254,191,89,934,38.11,63.74,141,99.4,923,9,536.4
2025-11-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,159,132,43,584,51.01,49.79,90,164.3,653,7,278.0
2025-11-01T00:00:00Z,facebook,social,(not set),Organic Social,112,90,33,406,49.36,49.54,70,184.5,462,5,280.08
2025-11-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,74,59,21,251,49.29,52.55,39,170.1,303,2,83.28
2025-11-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,22,10,72,49.74,48.72,17,138.0,95,1,55.55
2025-11-02T00:00:00Z,google,organic,(not set),Organic Search,398,320,145,1205,46.75,54.36,226,100.7,1679,19,990.01
2025-11-02T00:00:00Z,(direct),(none),(not set),Direct,241,192,60,882,50.98,50.71,138,178.5,796,10,432.39
2025-11-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,156,119,49,518,51.35,49.17,100,160.9,697,5,155.29
2025-11-02T00:00:00Z,facebook,social,(not set),Organic Social,98,77,31,382,42.88,57.4,60,121.1,468,3,96.45
2025-11-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,62,54,24,231,46.2,53.81,32,162.6,353,2,116.63
2025-11-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,30,24,7,101,39.17,60.92,18,169.2,135,1,51.32
2025-11-03T00:00:00Z,google,organic,(not set),Organic Search,609,463,177,2117,44.35,54.49,363,106.4,3260,22,1278.42
2025-11-03T00:00:00Z,(direct),(none),(not set),Direct,374,283,135,1437,45.07,56.06,224,186.2,2006,17,955.07
2025-11-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,199,168,77,572,42.52,58.9,110,109.3,997,9,420.41
2025-11-03T00:00:00Z,facebook,social,(not set),Organic Social,149,133,48,579,40.1,57.97,88,124.7,728,5,179.43
2025-11-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,103,88,31,299,50.17,51.68,61,120.2,612,4,228.85
2025-11-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,33,10,122,49.77,48.35,24,175.1,216,1,42.14
2025-11-04T00:00:00Z,google,organic,(not set),Organic Search,602,527,197,1650,46.88,53.99,321,193.4,1969,29,1178.39
2025-11-04T00:00:00Z,(direct),(none),(not set),Direct,391,350,117,1218,43.66,57.53,249,171.1,2129,13,615.57
2025-11-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,238,196,87,668,49.72,48.32,127,164.1,1171,10,367.84
2025-11-04T00:00:00Z,facebook,social,(not set),Organic Social,134,115,34,387,40.81,59.28,80,192.7,723,6,253.25
2025-11-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,108,87,37,397,44.35,56.6,55,193.8,373,5,201.82
2025-11-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,45,39,11,118,49.01,49.39,23,98.6,242,2,79.96
2025-11-05T00:00:00Z,google,organic,(not set),Organic Search,586,507,191,1669,43.68,55.37,369,113.7,1856,25,1260.85
2025-11-05T00:00:00Z,(direct),(none),(not set),Direct,372,327,144,1064,42.06,56.84,190,199.5,1741,14,422.8
2025-11-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,215,168,56,798,46.27,52.42,132,159.5,1110,8,358.22
2025-11-05T00:00:00Z,facebook,social,(not set),Organic Social,143,111,53,456,39.85,61.32,89,95.6,596,5,178.39
2025-11-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,108,87,38,431,41.71,56.75,68,99.8,474,5,290.04
2025-11-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,32,13,113,48.15,52.3,21,103.1,194,1,45.87
2025-11-06T00:00:00Z,google,organic,(not set),Organic Search,628,505,159,2183,44.91,55.34,369,155.0,3659,29,1405.76
2025-11-06T00:00:00Z,(direct),(none),(not set),Direct,339,272,97,1233,45.92,52.95,192,115.3,1102,17,1000.78
2025-11-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,236,197,66,649,40.16,58.89,132,149.3,1103,10,474.92
2025-11-06T00:00:00Z,facebook,social,(not set),Organic Social,141,109,47,354,48.68,52.49,76,140.3,563,7,290.96
2025-11-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,93,76,33,307,40.97,58.4,52,148.2,428,4,232.1
2025-11-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,28,10,109,49.43,48.61,22,185.3,190,1,45.18
2025-11-07T00:00:00Z,google,organic,(not set),Organic Search,669,569,262,2090,46.82,52.91,405,127.3,3869,34,1244.42
2025-11-07T00:00:00Z,(direct),(none),(not set),Direct,347,295,134,1198,44.9,54.73,221,109.2,1855,14,588.64
2025-11-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,229,173,54,780,49.26,50.09,144,186.1,956,9,283.26
2025-11-07T00:00:00Z,facebook,social,(not set),Organic Social,131,116,39,451,50.66,47.77,80,176.7,529,6,289.86
2025-11-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,97,80,34,274,43.99,56.0,59,145.0,352,4,141.22
2025-11-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,46,35,17,134,41.59,57.36,29,167.8,222,1,48.17
2025-11-08T00:00:00Z,google,organic,(not set),Organic Search,439,353,128,1165,46.13,52.03,259,111.3,1577,22,1002.17
2025-11-08T00:00:00Z,(direct),(none),(not set),Direct,258,222,110,718,47.32,50.88,158,159.2,1529,11,547.78
2025-11-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,155,127,39,503,51.85,48.92,86,111.6,591,7,327.55
2025-11-08T00:00:00Z,facebook,social,(not set),Organic Social,107,82,26,419,49.23,52.51,63,153.3,474,4,154.95
2025-11-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,69,53,22,182,40.0,58.23,43,121.3,226,3,121.82
2025-11-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,23,8,94,45.98,55.88,16,135.1,152,1,56.94
2025-11-09T00:00:00Z,google,organic,(not set),Organic Search,425,360,175,1579,50.5,48.42,263,166.8,1697,19,697.86
2025-11-09T00:00:00Z,(direct),(none),(not set),Direct,276,215,77,827,50.8,47.9,170,187.7,866,12,495.68
2025-11-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,151,133,42,518,41.87,56.78,85,157.0,592,6,345.45
2025-11-09T00:00:00Z,facebook,social,(not set),Organic Social,98,79,32,329,48.29,50.23,63,158.3,344,3,102.99
2025-11-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,73,61,20,256,43.2,57.1,38,193.5,264,3,165.31
2025-11-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,32,24,11,96,42.59,56.2,20,95.7,143,1,45.01
2025-11-10T00:00:00Z,google,organic,(not set),Organic Search,570,498,181,1947,46.27,55.08,361,108.4,1790,27,1337.42
2025-11-10T00:00:00Z,(direct),(none),(not set),Direct,389,333,141,1231,51.4,46.7,212,145.6,1601,13,584.99
2025-11-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,243,189,69,937,49.94,51.09,151,183.6,787,11,412.43
2025-11-10T00:00:00Z,facebook,social,(not set),Organic Social,149,122,39,384,51.72,49.02,89,153.1,713,5,261.13
2025-11-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,96,78,29,376,51.14,48.52,52,187.3,322,4,168.8
2025-11-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,36,14,146,42.81,57.63,25,145.2,142,2,92.17
2025-11-11T00:00:00Z,google,organic,(not set),Organic Search,589,480,157,1687,46.44,51.58,372,91.1,2871,25,1313.13
2025-11-11T00:00:00Z,(direct),(none),(not set),Direct,339,272,125,1302,41.72,57.41,204,120.3,1796,11,593.68
2025-11-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,227,199,84,897,38.78,60.49,118,126.6,1092,8,280.42
2025-11-11T00:00:00Z,facebook,social,(not set),Organic Social,164,140,61,583,39.99,61.02,104,96.4,775,6,348.03
2025-11-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,94,74,24,254,42.38,55.86,50,181.8,543,3,163.99
2025-11-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,38,14,149,46.5,51.88,21,97.2,190,1,49.74
2025-11-12T00:00:00Z,google,organic,(not set),Organic Search,503,419,132,1587,48.79,50.79,290,161.1,1536,23,1139.7
2025-11-12T00:00:00Z,(direct),(none),(not set),Direct,356,269,92,946,42.89,55.93,213,114.0,2065,15,881.8
2025-11-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,204,156,76,720,51.91,48.83,127,118.1,1162,10,324.21
2025-11-12T00:00:00Z,facebook,social,(not set),Organic Social,150,122,57,551,43.15,55.68,77,179.3,899,6,238.0
2025-11-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,90,75,31,237,43.96,55.94,53,127.9,519,3,129.94
2025-11-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,30,10,139,48.11,50.69,26,165.5,128,2,73.12
2025-11-13T00:00:00Z,google,organic,(not set),Organic Search,662,577,182,1684,46.23,54.94,352,137.5,2453,26,1151.6
2025-11-13T00:00:00Z,(direct),(none),(not set),Direct,331,262,123,903,48.43,52.02,204,147.0,1579,12,647.46
2025-11-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,214,179,68,611,49.99,48.96,121,159.2,780,8,472.32
2025-11-13T00:00:00Z,facebook,social,(not set),Organic Social,114,92,40,408,40.6,57.41,61,147.1,580,4,219.85
2025-11-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,96,76,27,317,44.59,55.41,54,131.5,396,3,170.03
2025-11-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,44,34,16,135,47.92,51.91,22,191.9,224,1,52.11
2025-11-14T00:00:00Z,google,organic,(not set),Organic Search,567,509,170,1797,42.73,57.38,321,161.0,1919,19,646.28
2025-11-14T00:00:00Z,(direct),(none),(not set),Direct,356,276,94,1092,50.31,48.26,180,171.9,2099,13,555.66
2025-11-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,194,161,64,734,44.72,54.46,114,166.6,948,8,458.26
2025-11-14T00:00:00Z,facebook,social,(not set),Organic Social,164,131,49,528,51.26,47.03,90,149.3,779,5,152.71
2025-11-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,102,79,27,255,45.73,54.66,51,125.0,445,3,141.62
2025-11-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,35,12,162,49.71,51.81,25,174.1,226,1,32.04
2025-11-15T00:00:00Z,google,organic,(not set),Organic Search,404,316,113,1392,40.27,61.14,203,116.3,2045,15,665.71
2025-11-15T00:00:00Z,(direct),(none),(not set),Direct,254,225,74,748,40.75,58.78,155,163.1,1369,7,419.91
2025-11-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,155,121,47,588,48.91,52.66,81,189.6,691,6,246.81
2025-11-15T00:00:00Z,facebook,social,(not set),Organic Social,99,79,33,286,42.02,57.52,57,175.4,389,3,104.02
2025-11-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,72,55,21,264,43.79,57.06,45,167.3,247,2,87.47
2025-11-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,30,24,11,84,46.52,53.92,16,143.7,100,1,35.67
2025-11-16T00:00:00Z,google,organic,(not set),Organic Search,386,303,140,1179,45.13,54.63,227,142.2,1253,12,387.68
2025-11-16T00:00:00Z,(direct),(none),(not set),Direct,255,191,70,681,44.77,53.91,143,166.5,809,7,389.4
2025-11-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,142,122,42,506,42.83,58.94,86,194.2,614,4,204.53
2025-11-16T00:00:00Z,facebook,social,(not set),Organic Social,106,79,31,348,42.43,55.64,55,152.3,350,3,147.69
2025-11-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,74,61,27,220,48.89,51.99,39,190.6,315,2,86.67
2025-11-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,32,24,7,119,50.55,49.57,20,134.0,143,1,33.66
2025-11-17T00:00:00Z,google,organic,(not set),Organic Search,604,520,165,1915,40.99,60.49,338,184.3,2632,18,1055.33
2025-11-17T00:00:00Z,(direct),(none),(not set),Direct,385,311,105,1365,38.76,61.0,235,153.9,1709,11,353.06
2025-11-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,192,147,69,763,44.68,54.23,112,102.7,1150,6,311.71
2025-11-17T00:00:00Z,facebook,social,(not set),Organic Social,142,122,60,473,48.49,52.58,71,149.4,440,5,158.26
2025-11-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,101,82,29,268,40.38,58.0,60,137.5,323,3,96.22
2025-11-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,35,17,138,38.8,61.09,24,158.7,141,1,33.2
2025-11-18T00:00:00Z,google,organic,(not set),Organic Search,606,530,202,1836,43.73,56.98,390,134.1,3343,20,876.85
2025-11-18T00:00:00Z,(direct),(none),(not set),Direct,389,340,122,1385,50.54,47.92,240,115.4,1217,12,716.63
2025-11-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,230,182,54,578,47.43,53.24,117,183.9,716,9,408.15
2025-11-18T00:00:00Z,facebook,social,(not set),Organic Social,141,121,59,409,46.79,51.66,85,180.1,514,4,146.21
2025-11-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,99,78,25,366,46.85,53.26,55,185.3,565,3,168.69
2025-11-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,46,40,14,161,45.93,55.78,26,150.8,176,1,32.91
2025-11-19T00:00:00Z,google,organic,(not set),Organic Search,601,482,219,1902,50.99,47.07,368,191.6,2911,19,1137.68
2025-11-19T00:00:00Z,(direct),(none),(not set),Direct,318,252,82,860,38.27,61.89,177,108.3,1461,10,355.24
2025-11-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,206,160,74,823,48.31,51.57,114,161.7,1088,6,223.66
2025-11-19T00:00:00Z,facebook,social,(not set),Organic Social,142,125,39,486,46.16,55.47,91,198.5,595,4,202.99
2025-11-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,110,98,30,301,42.91,57.31,68,176.4,485,4,160.65
2025-11-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,37,16,129,43.58,55.6,27,132.5,226,1,50.58
2025-11-20T00:00:00Z,google,organic,(not set),Organic Search,569,472,160,2259,45.6,54.44,330,91.5,2615,18,795.09
2025-11-20T00:00:00Z,(direct),(none),(not set),Direct,369,327,117,1367,48.92,52.85,221,190.7,1392,11,499.91
2025-11-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,231,175,59,876,47.72,50.4,121,126.8,1354,7,325.51
2025-11-20T00:00:00Z,facebook,social,(not set),Organic Social,140,119,46,382,41.83,58.58,72,128.0,699,5,253.34
2025-11-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,106,93,42,268,39.93,61.77,61,108.9,498,3,144.63
2025-11-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,48,38,13,144,48.68,52.34,25,116.0,191,1,34.35
2025-11-21T00:00:00Z,google,organic,(not set),Organic Search,613,503,235,1767,43.74,54.68,311,178.4,2454,22,970.36
2025-11-21T00:00:00Z,(direct),(none),(not set),Direct,344,278,123,973,41.39,57.8,209,183.3,1606,12,711.42
2025-11-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,208,163,67,789,39.33,60.13,113,183.3,1186,6,279.66
2025-11-21T00:00:00Z,facebook,social,(not set),Organic Social,151,132,47,432,48.94,49.72,95,131.8,754,5,240.67
2025-11-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,95,82,25,286,48.81,50.1,52,168.3,371,3,174.22
2025-11-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,42,37,15,125,46.28,53.31,23,168.6,194,1,47.66
2025-11-22T00:00:00Z,google,organic,(not set),Organic Search,436,372,133,1564,47.4,51.9,274,133.3,1885,13,544.96
2025-11-22T00:00:00Z,(direct),(none),(not set),Direct,258,200,99,890,49.01,51.0,166,119.1,1189,7,285.66
2025-11-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,151,121,60,529,38.59,59.83,78,191.7,497,4,221.15
2025-11-22T00:00:00Z,facebook,social,(not set),Organic Social,95,82,39,272,49.04,49.5,60,191.2,507,3,115.63
2025-11-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,68,28,295,51.09,48.91,49,95.9,486,3,133.82
2025-11-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,24,11,71,44.35,56.42,15,91.4,163,1,48.48
2025-11-23T00:00:00Z,google,organic,(not set),Organic Search,475,376,129,1202,51.28,49.31,294,106.3,2325,15,696.34
2025-11-23T00:00:00Z,(direct),(none),(not set),Direct,275,234,112,727,51.4,48.95,148,149.3,985,9,436.51
2025-11-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,170,143,54,497,42.24,57.7,89,196.7,834,6,282.65
2025-11-23T00:00:00Z,facebook,social,(not set),Organic Social,115,90,31,387,45.44,54.76,57,128.1,400,3,175.98
2025-11-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,79,59,23,276,51.91,48.14,40,190.1,381,2,64.66
2025-11-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,27,9,117,39.28,61.53,17,172.5,107,1,55.57
2025-11-24T00:00:00Z,google,organic,(not set),Organic Search,546,412,191,1940,39.65,61.78,350,155.6,2747,20,1184.89
2025-11-24T00:00:00Z,(direct),(none),(not set),Direct,345,279,94,1356,38.9,62.46,213,170.1,1383,14,641.58
2025-11-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,173,135,46,634,47.04,54.35,92,166.6,686,5,217.79
2025-11-24T00:00:00Z,facebook,social,(not set),Organic Social,161,135,43,600,40.9,59.98,83,190.8,538,6,346.6
2025-11-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,99,82,29,374,49.02,49.75,62,199.5,412,3,151.1
2025-11-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,51,40,18,153,38.97,62.09,32,192.7,242,1,41.35
2025-11-25T00:00:00Z,google,organic,(not set),Organic Search,571,511,178,1741,39.52,58.87,323,117.9,3256,23,1159.69
2025-11-25T00:00:00Z,(direct),(none),(not set),Direct,401,327,162,1430,40.76,59.76,251,107.2,2007,14,816.72
2025-11-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,240,189,83,866,48.61,51.8,122,186.8,1025,6,196.25
2025-11-25T00:00:00Z,facebook,social,(not set),Organic Social,171,147,60,669,48.39,53.32,87,187.6,742,5,233.2
2025-11-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,111,90,27,292,48.6,49.41,60,194.9,463,3,112.99
2025-11-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,36,15,141,50.13,49.78,27,183.7,170,1,33.35
2025-11-26T00:00:00Z,google,organic,(not set),Organic Search,574,492,234,1693,39.43,58.77,323,142.4,1792,19,1020.18
2025-11-26T00:00:00Z,(direct),(none),(not set),Direct,413,326,107,1466,41.37,59.96,244,129.1,1342,15,597.87
2025-11-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,232,192,90,662,40.97,58.02,123,126.5,1325,7,367.6
2025-11-26T00:00:00Z,facebook,social,(not set),Organic Social,105,79,27,411,45.43,54.7,63,126.9,429,3,119.01
2025-11-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,101,79,25,359,49.98,50.44,51,182.6,451,3,160.14
2025-11-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,49,40,15,156,50.56,49.82,26,191.6,165,1,36.44
2025-11-27T00:00:00Z,google,organic,(not set),Organic Search,591,472,151,2035,46.58,52.98,298,137.6,2577,21,1132.03
2025-11-27T00:00:00Z,(direct),(none),(not set),Direct,343,301,110,1173,49.43,51.96,184,171.6,1729,12,411.1
2025-11-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,187,147,64,548,47.74,54.25,119,116.9,615,7,339.29
2025-11-27T00:00:00Z,facebook,social,(not set),Organic Social,153,132,62,524,50.25,50.74,85,179.0,578,4,203.61
2025-11-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,97,78,34,299,40.95,60.11,56,199.4,306,3,166.53
2025-11-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,47,39,11,127,50.6,48.55,27,124.2,254,1,50.51
2025-11-28T00:00:00Z,google,organic,(not set),Organic Search,643,485,176,2010,43.59,57.58,405,115.4,3315,24,1370.73
2025-11-28T00:00:00Z,(direct),(none),(not set),Direct,405,338,148,1417,50.85,49.83,259,119.6,1449,12,380.6
2025-11-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,227,176,76,745,43.44,57.93,131,116.8,1224,9,348.04
2025-11-28T00:00:00Z,facebook,social,(not set),Organic Social,150,120,57,435,47.07,54.65,83,188.5,881,5,289.01
2025-11-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,95,84,33,256,43.92,55.95,52,116.8,556,3,123.18
2025-11-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,43,32,13,139,50.04,51.07,27,92.2,156,1,50.42
2025-11-29T00:00:00Z,google,organic,(not set),Organic Search,448,391,165,1706,38.96,59.66,275,147.0,2217,10,320.86
2025-11-29T00:00:00Z,(direct),(none),(not set),Direct,274,222,109,857,44.45,55.32,172,163.6,1063,7,273.73
2025-11-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,160,139,57,501,49.07,49.34,96,106.9,939,4,199.94
2025-11-29T00:00:00Z,facebook,social,(not set),Organic Social,116,92,35,330,50.14,48.52,61,100.7,642,2,81.08
2025-11-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,74,62,25,264,47.99,53.21,45,112.2,270,1,31.9
2025-11-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,31,11,133,48.59,50.08,22,166.5,153,0,0.0
