date,device_category,browser,operating_system,platform,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,avg_session_duration,conversions
2025-10-29T00:00:00Z,desktop,Safari,Macintosh,WEB,150,129,49,441,47.85,50.31,216.3,6
2025-10-29T00:00:00Z,mobile,Safari,iOS,WEB,310,220,97,1355,35.68,64.76,95.0,8
2025-10-29T00:00:00Z,mobile,Chrome,Android,WEB,226,169,66,873,45.01,54.26,199.6,8
2025-10-29T00:00:00Z,tablet,Safari,iOS,WEB,81,63,26,168,38.49,62.89,146.2,2
2025-10-30T00:00:00Z,desktop,Chrome,Windows,WEB,465,356,173,1212,39.64,61.82,112.2,27
2025-10-30T00:00:00Z,desktop,Chrome,Macintosh,WEB,290,232,84,943,35.11,66.87,134.2,13
2025-10-30T00:00:00Z,desktop,Safari,Macintosh,WEB,170,140,65,425,48.53,50.43,157.5,7
2025-10-30T00:00:00Z,mobile,Safari,iOS,WEB,319,273,135,1191,54.86,46.87,145.3,12
2025-10-30T00:00:00Z,mobile,Chrome,Android,WEB,224,187,61,651,35.27,66.39,109.7,12
2025-10-30T00:00:00Z,tablet,Safari,iOS,WEB,85,74,35,216,53.28,48.63,108.9,2
2025-10-31T00:00:00Z,desktop,Chrome,Windows,WEB,491,427,152,1065,51.17,50.53,117.2,29
2025-10-31T00:00:00Z,desktop,Chrome,Macintosh,WEB,261,199,62,948,52.38,45.94,135.3,12
2025-10-31T00:00:00Z,desktop,Safari,Macintosh,WEB,187,157,67,661,47.35,53.31,90.0,9
2025-10-31T00:00:00Z,mobile,Safari,iOS,WEB,334,294,134,775,35.79,63.09,170.3,17
2025-10-31T00:00:00Z,mobile,Chrome,Android,WEB,233,175,59,672,35.16,63.93,208.2,9
2025-10-31T00:00:00Z,tablet,Safari,iOS,WEB,83,58,27,369,36.02,65.76,131.4,4
2025-11-01T00:00:00Z,desktop,Chrome,Windows,WEB,349,266,107,1542,54.64,45.44,200.8,14
2025-11-01T00:00:00Z,desktop,Chrome,Macintosh,WEB,198,171,64,554,48.5,53.03,136.9,5
2025-11-01T00:00:00Z,desktop,Safari,Macintosh,WEB,120,93,36,471,35.43,63.83,115.4,4
2025-11-01T00:00:00Z,mobile,Safari,iOS,WEB,188,132,52,618,35.77,65.93,82.9,5
2025-11-01T00:00:00Z,mobile,Chrome,Android,WEB,151,111,47,574,43.8,58.14,145.4,4
2025-11-01T00:00:00Z,tablet,Safari,iOS,WEB,51,36,15,177,39.74,60.76,78.4,2
2025-11-02T00:00:00Z,desktop,Chrome,Windows,WEB,276,226,77,1140,49.54,51.81,100.3,14
2025-11-02T00:00:00Z,desktop,Chrome,Macintosh,WEB,189,159,71,720,42.8,57.94,166.5,6
2025-11-02T00:00:00Z,desktop,Safari,Macintosh,WEB,103,90,32,345,41.11,59.23,133.3,5
2025-11-02T00:00:00Z,mobile,Safari,iOS,WEB,210,166,72,944,52.79,49.05,176.3,11
2025-11-02T00:00:00Z,mobile,Chrome,Android,WEB,149,112,37,466,36.65,62.21,70.5,7
2025-11-02T00:00:00Z,tablet,Safari,iOS,WEB,52,40,17,121,41.06,60.94,128.6,3
2025-11-03T00:00:00Z,desktop,Chrome,Windows,WEB,463,373,113,2009,36.1,64.94,121.1,23
2025-11-03T00:00:00Z,desktop,Chrome,Macintosh,WEB,294,244,96,1114,38.96,60.75,200.8,10
2025-11-03T00:00:00Z,desktop,Safari,Macintosh,WEB,188,151,67,422,45.84,53.45,104.9,10
2025-11-03T00:00:00Z,mobile,Safari,iOS,WEB,296,225,85,662,38.65,60.86,199.5,13
2025-11-03T00:00:00Z,mobile,Chrome,Android,WEB,210,171,81,628,36.03,65.29,147.2,12
2025-11-03T00:00:00Z,tablet,Safari,iOS,WEB,65,50,22,168,48.55,52.96,151.8,3
2025-11-04T00:00:00Z,desktop,Chrome,Windows,WEB,409,322,146,1329,51.24,48.78,195.8,12
2025-11-04T00:00:00Z,desktop,Chrome,Macintosh,WEB,314,275,94,1342,39.65,61.96,76.3,13
2025-11-04T00:00:00Z,desktop,Safari,Macintosh,WEB,175,132,42,660,36.21,62.59,74.8,6
2025-11-04T00:00:00Z,mobile,Safari,iOS,WEB,280,208,101,589,47.93,53.14,99.8,16
2025-11-04T00:00:00Z,mobile,Chrome,Android,WEB,235,183,58,996,51.17,49.32,186.2,7
2025-11-04T00:00:00Z,tablet,Safari,iOS,WEB,71,59,27,305,48.58,52.57,80.3,3
2025-11-05T00:00:00Z,desktop,Chrome,Windows,WEB,484,395,178,1946,40.91,57.81,82.8,28
2025-11-05T00:00:00Z,desktop,Chrome,Macintosh,WEB,236,169,79,613,49.4,49.18,113.8,11
2025-11-05T00:00:00Z,desktop,Safari,Macintosh,WEB,168,134,60,611,53.31,45.6,173.9,5
2025-11-05T00:00:00Z,mobile,Safari,iOS,WEB,294,248,110,845,51.24,47.34,188.8,13
2025-11-05T00:00:00Z,mobile,Chrome,Android,WEB,244,218,107,903,54.26,47.38,156.6,8
2025-11-05T00:00:00Z,tablet,Safari,iOS,WEB,64,49,15,165,40.41,59.31,152.6,1
2025-11-06T00:00:00Z,desktop,Chrome,Windows,WEB,391,311,132,1265,46.8,55.06,148.9,17
2025-11-06T00:00:00Z,desktop,Chrome,Macintosh,WEB,250,209,79,975,43.51,55.35,147.3,8
2025-11-06T00:00:00Z,desktop,Safari,Macintosh,WEB,184,148,69,530,46.12,54.55,105.0,10
2025-11-06T00:00:00Z,mobile,Safari,iOS,WEB,278,216,69,672,54.75,46.6,88.7,11
2025-11-06T00:00:00Z,mobile,Chrome,Android,WEB,198,164,51,513,38.14,63.45,170.1,5
2025-11-06T00:00:00Z,tablet,Safari,iOS,WEB,69,61,20,146,43.36,57.58,140.6,2
2025-11-07T00:00:00Z,desktop,Chrome,Windows,WEB,444,368,133,937,35.07,65.11,194.7,21
2025-11-07T00:00:00Z,desktop,Chrome,Macintosh,WEB,286,241,98,969,40.47,59.08,208.1,9
2025-11-07T00:00:00Z,desktop,Safari,Macintosh,WEB,171,142,60,505,38.53,62.46,161.5,9
2025-11-07T00:00:00Z,mobile,Safari,iOS,WEB,337,301,127,1361,49.83,50.23,159.4,20
2025-11-07T00:00:00Z,mobile,Chrome,Android,WEB,213,162,60,830,40.77,57.67,118.7,12
2025-11-07T00:00:00Z,tablet,Safari,iOS,WEB,71,63,30,203,47.46,52.72,114.0,2
2025-11-08T00:00:00Z,desktop,Chrome,Windows,WEB,333,247,109,1437,42.62,58.33,209.7,12
2025-11-08T00:00:00Z,desktop,Chrome,Macintosh,WEB,175,139,64,601,35.72,64.71,147.1,9
2025-11-08T00:00:00Z,desktop,Safari,Macintosh,WEB,109,97,36,408,43.44,55.22,99.3,6
2025-11-08T00:00:00Z,mobile,Safari,iOS,WEB,212,160,73,948,35.83,65.88,177.7,7
2025-11-08T00:00:00Z,mobile,Chrome,Android,WEB,163,126,61,355,41.54,58.27,186.4,7
2025-11-08T00:00:00Z,tablet,Safari,iOS,WEB,46,40,17,136,50.38,51.38,216.4,1
2025-11-09T00:00:00Z,desktop,Chrome,Windows,WEB,299,226,101,982,35.91,64.54,101.0,16
2025-11-09T00:00:00Z,desktop,Chrome,Macintosh,WEB,180,128,51,621,54.32,44.71,169.5,10
2025-11-09T00:00:00Z,desktop,Safari,Macintosh,WEB,141,99,46,325,37.82,62.3,165.9,6
2025-11-09T00:00:00Z,mobile,Safari,iOS,WEB,219,190,86,764,38.81,59.45,149.3,12
2025-11-09T00:00:00Z,mobile,Chrome,Android,WEB,176,148,70,427,40.14,58.64,85.3,5
2025-11-09T00:00:00Z,tablet,Safari,iOS,WEB,48,37,16,118,38.91,62.75,122.4,1
2025-11-10T00:00:00Z,desktop,Chrome,Windows,WEB,495,438,206,1672,46.97,54.68,110.1,25
2025-11-10T00:00:00Z,desktop,Chrome,Macintosh,WEB,239,194,75,619,37.29,61.15,180.1,13
2025-11-10T00:00:00Z,desktop,Safari,Macintosh,WEB,172,154,71,531,52.55,47.49,140.1,7
2025-11-10T00:00:00Z,mobile,Safari,iOS,WEB,341,286,122,936,53.55,45.47,163.9,12
2025-11-10T00:00:00Z,mobile,Chrome,Android,WEB,225,176,59,543,47.58,50.96,131.0,11
2025-11-10T00:00:00Z,tablet,Safari,iOS,WEB,72,63,19,145,44.22,56.7,168.2,4
2025-11-11T00:00:00Z,desktop,Chrome,Windows,WEB,396,341,122,937,37.96,63.72,182.6,19
2025-11-11T00:00:00Z,desktop,Chrome,Macintosh,WEB,293,235,97,1209,37.56,63.11,181.1,17
2025-11-11T00:00:00Z,desktop,Safari,Macintosh,WEB,162,126,48,701,46.48,51.62,135.2,9
2025-11-11T00:00:00Z,mobile,Safari,iOS,WEB,294,262,111,698,39.57,58.86,188.2,14
2025-11-11T00:00:00Z,mobile,Chrome,Android,WEB,245,199,73,784,45.13,54.76,179.6,12
2025-11-11T00:00:00Z,tablet,Safari,iOS,WEB,70,60,23,181,45.66,54.0,191.3,3
2025-11-12T00:00:00Z,desktop,Chrome,Windows,WEB,397,284,118,805,43.71,56.52,113.1,13
2025-11-12T00:00:00Z,desktop,Chrome,Macintosh,WEB,209,185,56,654,47.63,54.14,129.7,7
2025-11-12T00:00:00Z,desktop,Safari,Macintosh,WEB,167,145,62,589,45.76,55.59,115.2,8
2025-11-12T00:00:00Z,mobile,Safari,iOS,WEB,248,186,75,1087,42.43,58.81,116.3,7
2025-11-12T00:00:00Z,mobile,Chrome,Android,WEB,186,166,68,789,43.33,56.81,88.1,7
2025-11-12T00:00:00Z,tablet,Safari,iOS,WEB,76,59,21,225,38.65,62.82,97.1,2
2025-11-13T00:00:00Z,desktop,Chrome,Windows,WEB,463,383,142,1389,37.19,62.76,182.9,15
2025-11-13T00:00:00Z,desktop,Chrome,Macintosh,WEB,295,251,98,921,36.03,63.69,147.6,11
2025-11-13T00:00:00Z,desktop,Safari,Macintosh,WEB,188,147,58,696,53.45,45.03,191.6,6
2025-11-13T00:00:00Z,mobile,Safari,iOS,WEB,321,261,90,1275,37.39,62.95,204.6,12
2025-11-13T00:00:00Z,mobile,Chrome,Android,WEB,212,173,85,545,35.89,63.33,134.0,5
2025-11-13T00:00:00Z,tablet,Safari,iOS,WEB,71,58,17,164,53.3,45.02,72.6,3
2025-11-14T00:00:00Z,desktop,Chrome,Windows,WEB,472,350,144,1946,45.72,56.08,106.1,13
2025-11-14T00:00:00Z,desktop,Chrome,Macintosh,WEB,291,217,94,944,49.38,52.47,197.4,11
2025-11-14T00:00:00Z,desktop,Safari,Macintosh,WEB,156,113,51,521,46.8,51.62,95.6,5
2025-11-14T00:00:00Z,mobile,Safari,iOS,WEB,259,197,93,1060,42.09,59.35,142.8,11
2025-11-14T00:00:00Z,mobile,Chrome,Android,WEB,183,156,72,616,36.15,62.14,160.7,4
2025-11-14T00:00:00Z,tablet,Safari,iOS,WEB,76,63,27,154,48.52,52.13,170.2,2
2025-11-15T00:00:00Z,desktop,Chrome,Windows,WEB,345,242,82,903,39.93,61.7,94.3,9
2025-11-15T00:00:00Z,desktop,Chrome,Macintosh,WEB,168,130,63,712,53.37,48.49,150.8,4
2025-11-15T00:00:00Z,desktop,Safari,Macintosh,WEB,135,118,48,472,48.71,51.37,149.4,3
2025-11-15T00:00:00Z,mobile,Safari,iOS,WEB,230,195,72,619,53.21,47.22,77.6,6
2025-11-15T00:00:00Z,mobile,Chrome,Android,WEB,130,112,54,299,46.36,55.21,183.2,4
2025-11-15T00:00:00Z,tablet,Safari,iOS,WEB,52,36,13,207,42.1,58.15,150.7,1
2025-11-16T00:00:00Z,desktop,Chrome,Windows,WEB,264,212,100,979,37.74,64.1,136.6,7
2025-11-16T00:00:00Z,desktop,Chrome,Macintosh,WEB,166,142,45,562,53.11,45.63,91.8,4
2025-11-16T00:00:00Z,desktop,Safari,Macintosh,WEB,121,85,34,336,51.04,48.25,74.5,2
2025-11-16T00:00:00Z,mobile,Safari,iOS,WEB,216,185,61,653,36.31,61.95,112.0,9
2025-11-16T00:00:00Z,mobile,Chrome,Android,WEB,154,113,55,602,44.73,55.94,89.3,5
2025-11-16T00:00:00Z,tablet,Safari,iOS,WEB,45,35,10,168,38.11,62.21,79.9,1
2025-11-17T00:00:00Z,desktop,Chrome,Windows,WEB,448,348,147,995,47.13,51.58,125.9,17
2025-11-17T00:00:00Z,desktop,Chrome,Macintosh,WEB,263,199,77,1153,45.69,54.27,150.6,12
2025-11-17T00:00:00Z,desktop,Safari,Macintosh,WEB,193,147,44,664,53.35,44.76,152.2,5
2025-11-17T00:00:00Z,mobile,Safari,iOS,WEB,329,279,119,766,53.18,45.2,139.0,15
2025-11-17T00:00:00Z,mobile,Chrome,Android,WEB,240,171,72,647,41.22,60.45,122.8,7
2025-11-17T00:00:00Z,tablet,Safari,iOS,WEB,82,60,23,270,45.21,53.69,173.2,2
2025-11-18T00:00:00Z,desktop,Chrome,Windows,WEB,414,317,147,1002,36.46,62.28,176.6,9
2025-11-18T00:00:00Z,desktop,Chrome,Macintosh,WEB,252,221,79,946,48.03,52.14,147.2,9
2025-11-18T00:00:00Z,desktop,Safari,Macintosh,WEB,167,128,62,564,45.58,53.37,182.2,7
2025-11-18T00:00:00Z,mobile,Safari,iOS,WEB,345,301,127,821,43.27,56.07,109.2,8
2025-11-18T00:00:00Z,mobile,Chrome,Android,WEB,243,186,85,572,45.56,55.38,181.6,7
2025-11-18T00:00:00Z,tablet,Safari,iOS,WEB,76,64,24,305,53.21,47.47,91.9,2
2025-11-19T00:00:00Z,desktop,Chrome,Windows,WEB,373,324,101,885,46.72,51.55,151.1,16
2025-11-19T00:00:00Z,desktop,Chrome,Macintosh,WEB,225,164,51,1005,47.59,51.84,130.8,7
2025-11-19T00:00:00Z,desktop,Safari,Macintosh,WEB,190,165,52,420,45.73,54.29,88.3,6
2025-11-19T00:00:00Z,mobile,Safari,iOS,WEB,302,268,89,697,52.66,46.78,155.9,9
2025-11-19T00:00:00Z,mobile,Chrome,Android,WEB,235,197,80,986,38.12,61.77,146.7,9
2025-11-19T00:00:00Z,tablet,Safari,iOS,WEB,62,51,18,180,42.24,58.9,169.2,1
2025-11-20T00:00:00Z,desktop,Chrome,Windows,WEB,483,419,172,1702,51.95,48.12,219.1,16
2025-11-20T00:00:00Z,desktop,Chrome,Macintosh,WEB,273,197,67,1199,45.46,56.36,214.6,7
2025-11-20T00:00:00Z,desktop,Safari,Macintosh,WEB,151,127,48,400,50.78,50.01,194.2,3
2025-11-20T00:00:00Z,mobile,Safari,iOS,WEB,275,195,69,967,43.93,56.07,123.6,8
2025-11-20T00:00:00Z,mobile,Chrome,Android,WEB,248,178,56,613,39.74,61.41,128.3,7
2025-11-20T00:00:00Z,tablet,Safari,iOS,WEB,79,56,20,285,49.6,51.88,127.4,3
2025-11-21T00:00:00Z,desktop,Chrome,Windows,WEB,466,364,143,1105,53.61,48.31,210.2,19
2025-11-21T00:00:00Z,desktop,Chrome,Macintosh,WEB,242,211,71,599,40.58,60.64,187.1,10
2025-11-21T00:00:00Z,desktop,Safari,Macintosh,WEB,165,132,51,634,41.08,58.89,193.0,7
2025-11-21T00:00:00Z,mobile,Safari,iOS,WEB,286,209,90,1077,54.33,46.99,150.7,11
2025-11-21T00:00:00Z,mobile,Chrome,Android,WEB,205,169,79,515,43.59,55.39,126.1,4
2025-11-21T00:00:00Z,tablet,Safari,iOS,WEB,81,59,23,239,36.66,64.54,196.9,3
2025-11-22T00:00:00Z,desktop,Chrome,Windows,WEB,323,251,124,949,38.89,61.72,180.0,8
2025-11-22T00:00:00Z,desktop,Chrome,Macintosh,WEB,170,136,65,351,51.52,48.28,129.6,3
2025-11-22T00:00:00Z,desktop,Safari,Macintosh,WEB,117,88,36,365,35.29,66.35,171.4,5
2025-11-22T00:00:00Z,mobile,Safari,iOS,WEB,233,205,78,718,36.34,64.96,145.5,8
2025-11-22T00:00:00Z,mobile,Chrome,Android,WEB,168,141,49,608,53.52,47.18,176.4,7
2025-11-22T00:00:00Z,tablet,Safari,iOS,WEB,50,40,13,148,51.77,46.86,132.9,2
2025-11-23T00:00:00Z,desktop,Chrome,Windows,WEB,299,224,104,1092,50.15,48.25,83.8,9
2025-11-23T00:00:00Z,desktop,Chrome,Macintosh,WEB,230,202,98,699,54.4,45.46,159.7,8
2025-11-23T00:00:00Z,desktop,Safari,Macintosh,WEB,157,124,39,590,45.67,54.8,123.3,3
2025-11-23T00:00:00Z,mobile,Safari,iOS,WEB,229,172,60,764,40.39,61.45,192.3,7
2025-11-23T00:00:00Z,mobile,Chrome,Android,WEB,150,128,55,649,50.55,50.87,82.6,3
2025-11-23T00:00:00Z,tablet,Safari,iOS,WEB,61,50,24,272,40.74,57.8,131.7,2
2025-11-24T00:00:00Z,desktop,Chrome,Windows,WEB,435,353,128,1157,40.48,58.99,70.4,9
2025-11-24T00:00:00Z,desktop,Chrome,Macintosh,WEB,232,195,89,606,38.55,61.33,113.4,6
2025-11-24T00:00:00Z,desktop,Safari,Macintosh,WEB,180,128,58,761,41.96,59.0,175.2,8
2025-11-24T00:00:00Z,mobile,Safari,iOS,WEB,290,239,87,620,48.53,50.99,141.5,6
2025-11-24T00:00:00Z,mobile,Chrome,Android,WEB,232,195,74,751,52.96,45.26,190.4,7
2025-11-24T00:00:00Z,tablet,Safari,iOS,WEB,69,50,15,244,35.37,63.3,205.8,2
2025-11-25T00:00:00Z,desktop,Chrome,Windows,WEB,525,423,174,1412,46.74,53.69,211.0,25
2025-11-25T00:00:00Z,desktop,Chrome,Macintosh,WEB,235,195,88,892,47.7,51.52,86.5,7
2025-11-25T00:00:00Z,desktop,Safari,Macintosh,WEB,200,174,61,480,38.43,62.45,185.1,7
2025-11-25T00:00:00Z,mobile,Safari,iOS,WEB,277,211,83,947,39.09,61.4,109.5,12
2025-11-25T00:00:00Z,mobile,Chrome,Android,WEB,212,152,75,735,35.36,64.0,119.3,5
2025-11-25T00:00:00Z,tablet,Safari,iOS,WEB,81,61,27,208,44.16,56.46,157.9,3
2025-11-26T00:00:00Z,desktop,Chrome,Windows,WEB,446,324,124,1650,48.48,51.71,176.4,16
2025-11-26T00:00:00Z,desktop,Chrome,Macintosh,WEB,250,206,93,875,49.83,51.94,158.9,7
2025-11-26T00:00:00Z,desktop,Safari,Macintosh,WEB,150,119,58,471,41.51,57.31,126.8,6
2025-11-26T00:00:00Z,mobile,Safari,iOS,WEB,330,259,89,1395,35.62,63.17,126.2,11
2025-11-26T00:00:00Z,mobile,Chrome,Android,WEB,200,145,54,744,40.02,58.17,144.0,6
2025-11-26T00:00:00Z,tablet,Safari,iOS,WEB,81,57,26,273,43.88,55.01,79.0,2
2025-11-27T00:00:00Z,desktop,Chrome,Windows,WEB,424,365,128,1382,37.63,63.88,133.6,14
2025-11-27T00:00:00Z,desktop,Chrome,Macintosh,WEB,227,185,62,495,39.9,58.23,193.9,7
2025-11-27T00:00:00Z,desktop,Safari,Macintosh,WEB,155,117,41,553,38.15,61.54,173.8,4
2025-11-27T00:00:00Z,mobile,Safari,iOS,WEB,248,179,55,1070,49.44,50.65,98.5,7
2025-11-27T00:00:00Z,mobile,Chrome,Android,WEB,228,160,52,900,47.42,52.34,159.1,7
2025-11-27T00:00:00Z,tablet,Safari,iOS,WEB,74,62,24,330,50.64,47.55,94.8,3
2025-11-28T00:00:00Z,desktop,Chrome,Windows,WEB,506,357,155,1346,42.94,55.59,84.5,21
2025-11-28T00:00:00Z,desktop,Chrome,Macintosh,WEB,287,204,75,758,38.7,61.05,120.6,10
2025-11-28T00:00:00Z,desktop,Safari,Macintosh,WEB,174,134,60,700,41.59,58.66,164.3,6
2025-11-28T00:00:00Z,mobile,Safari,iOS,WEB,289,221,79,590,38.78,61.09,85.5,10
2025-11-28T00:00:00Z,mobile,Chrome,Android,WEB,235,200,72,1011,46.22,52.06,149.4,5
2025-11-28T00:00:00Z,tablet,Safari,iOS,WEB,71,59,28,146,49.25,49.68,73.9,1
2025-11-29T00:00:00Z,desktop,Chrome,Windows,WEB,379,322,116,1273,35.67,63.86,86.9,6
2025-11-29T00:00:00Z,desktop,Chrome,Macintosh,WEB,192,166,75,765,46.82,54.99,216.2,6
2025-11-29T00:00:00Z,desktop,Safari,Macintosh,WEB,129,110,38,410,44.22,54.81,164.7,2
2025-11-29T00:00:00Z,mobile,Safari,iOS,WEB,190,144,53,490,36.9,64.62,76.6,3
2025-11-29T00:00:00Z,mobile,Chrome,Android,WEB,148,110,54,382,46.06,53.01,92.5,5
2025-11-29T00:00:00Z,tablet,Safari,iOS,WEB,61,47,15,167,37.56,61.74,216.8,1
2025-11-30T00:00:00Z,desktop,Chrome,Windows,WEB,359,274,95,1273,48.29,51.29,84.0,9
2025-11-30T00:00:00Z,desktop,Chrome,Macintosh,WEB,238,181,84,810,52.71,47.79,189.8,4
2025-11-30T00:00:00Z,desktop,Safari,Macintosh,WEB,151,127,48,449,45.23,54.8,219.2,3
2025-11-30T00:00:00Z,mobile,Safari,iOS,WEB,255,217,103,744,47.29,54.2,92.9,6
2025-11-30T00:00:00Z,mobile,Chrome,Android,WEB,189,161,53,482,45.59,53.2,193.0,6
2025-11-30T00:00:00Z,tablet,Safari,iOS,WEB,68,56,17,212,42.92,58.73,125.7,2
2025-12-01T00:00:00Z,desktop,Chrome,Windows,WEB,485,370,121,1410,45.57,52.8,213.7,12
2025-12-01T00:00:00Z,desktop,Chrome,Macintosh,WEB,285,236,82,1057,47.71,51.97,97.4,9
2025-12-01T00:00:00Z,desktop,Safari,Macintosh,WEB,197,151,63,415,40.21,59.92,74.9,6
2025-12-01T00:00:00Z,mobile,Safari,iOS,WEB,290,204,98,820,50.3,48.14,189.6,10
2025-12-01T00:00:00Z,mobile,Chrome,Android,WEB,268,215,92,897,39.09,60.86,123.0,8
2025-12-01T00:00:00Z,tablet,Safari,iOS,WEB,68,50,17,249,46.33,54.97,162.8,1
2025-12-02T00:00:00Z,desktop,Chrome,Windows,WEB,514,433,211,1058,47.26,54.33,135.9,9
2025-12-02T00:00:00Z,desktop,Chrome,Macintosh,WEB,264,218,80,1040,35.59,65.22,183.4,8
2025-12-02T00:00:00Z,desktop,Safari,Macintosh,WEB,230,203,69,478,45.52,54.3,125.4,6
2025-12-02T00:00:00Z,mobile,Safari,iOS,WEB,355,250,121,1035,47.15,50.93,178.4,8
2025-12-02T00:00:00Z,mobile,Chrome,Android,WEB,245,216,82,627,54.73,43.36,205.0,7
2025-12-02T00:00:00Z,tablet,Safari,iOS,WEB,96,83,40,297,39.03,60.79,87.7,2
2025-12-03T00:00:00Z,desktop,Chrome,Windows,WEB,507,444,193,1628,42.02,58.96,197.0,17
2025-12-03T00:00:00Z,desktop,Chrome,Macintosh,WEB,274,218,77,606,43.37,57.41,97.2,7
2025-12-03T00:00:00Z,desktop,Safari,Macintosh,WEB,169,141,62,681,50.0,50.36,213.8,4
2025-12-03T00:00:00Z,mobile,Safari,iOS,WEB,297,242,85,609,48.21,51.3,185.3,6
2025-12-03T00:00:00Z,mobile,Chrome,Android,WEB,259,212,84,874,53.42,47.52,170.2,6
2025-12-03T00:00:00Z,tablet,Safari,iOS,WEB,76,61,18,166,43.8,54.4,195.3,1
2025-12-04T00:00:00Z,desktop,Chrome,Windows,WEB,445,382,124,1798,50.29,48.63,84.0,14
2025-12-04T00:00:00Z,desktop,Chrome,Macintosh,WEB,314,274,101,1213,37.48,61.98,105.6,6
2025-12-04T00:00:00Z,desktop,Safari,Macintosh,WEB,176,156,49,437,52.4,49.24,89.5,4
2025-12-04T00:00:00Z,mobile,Safari,iOS,WEB,327,271,124,1116,42.0,56.69,171.4,9
2025-12-04T00:00:00Z,mobile,Chrome,Android,WEB,251,208,83,527,35.17,64.88,85.7,5
2025-12-04T00:00:00Z,tablet,Safari,iOS,WEB,67,52,16,214,35.64,64.59,100.4,2
2025-12-05T00:00:00Z,desktop,Chrome,Windows,WEB,541,430,209,2241,36.33,64.01,200.8,17
2025-12-05T00:00:00Z,desktop,Chrome,Macintosh,WEB,273,233,110,748,36.22,62.21,73.2,7
2025-12-05T00:00:00Z,desktop,Safari,Macintosh,WEB,181,160,62,529,38.37,63.29,170.9,4
2025-12-05T00:00:00Z,mobile,Safari,iOS,WEB,334,287,101,1348,45.99,55.79,101.1,10
2025-12-05T00:00:00Z,mobile,Chrome,Android,WEB,275,228,112,982,41.92,58.41,165.8,5
2025-12-05T00:00:00Z,tablet,Safari,iOS,WEB,82,61,24,212,42.98,57.16,153.9,2
2025-12-06T00:00:00Z,desktop,Chrome,Windows,WEB,317,265,123,987,46.83,53.62,167.5,8
2025-12-06T00:00:00Z,desktop,Chrome,Macintosh,WEB,229,184,58,480,48.8,52.25,178.3,4
2025-12-06T00:00:00Z,desktop,Safari,Macintosh,WEB,138,106,49,430,38.43,61.92,186.4,2
2025-12-06T00:00:00Z,mobile,Safari,iOS,WEB,216,155,65,763,51.72,49.46,201.4,4
2025-12-06T00:00:00Z,mobile,Chrome,Android,WEB,164,121,52,533,51.97,46.93,148.9,4
2025-12-06T00:00:00Z,tablet,Safari,iOS,WEB,55,47,18,152,36.21,63.26,161.9,1
2025-12-07T00:00:00Z,desktop,Chrome,Windows,WEB,342,249,98,1337,35.14,65.14,170.3,5
2025-12-07T00:00:00Z,desktop,Chrome,Macintosh,WEB,197,156,53,753,47.32,51.86,108.7,3
2025-12-07T00:00:00Z,desktop,Safari,Macintosh,WEB,147,125,56,441,50.7,51.12,114.8,2
2025-12-07T00:00:00Z,mobile,Safari,iOS,WEB,207,177,82,578,37.28,64.54,116.5,4
2025-12-07T00:00:00Z,mobile,Chrome,Android,WEB,181,135,41,794,40.58,59.94,214.8,5
2025-12-07T00:00:00Z,tablet,Safari,iOS,WEB,62,52,16,155,40.24,58.95,156.8,1
2025-12-08T00:00:00Z,desktop,Chrome,Windows,WEB,424,317,105,1065,44.53,54.91,210.6,14
2025-12-08T00:00:00Z,desktop,Chrome,Macintosh,WEB,320,239,84,1365,40.83,57.44,218.2,10
2025-12-08T00:00:00Z,desktop,Safari,Macintosh,WEB,176,123,55,547,54.91,43.12,164.9,3
2025-12-08T00:00:00Z,mobile,Safari,iOS,WEB,302,252,116,725,50.69,50.52,165.1,7
2025-12-08T00:00:00Z,mobile,Chrome,Android,WEB,212,163,60,951,45.82,54.84,92.6,3
2025-12-08T00:00:00Z,tablet,Safari,iOS,WEB,70,57,21,214,36.73,63.87,98.6,1
2025-12-09T00:00:00Z,desktop,Chrome,Windows,WEB,534,389,189,1172,47.78,52.94,183.1,13
2025-12-09T00:00:00Z,desktop,Chrome,Macintosh,WEB,295,232,101,1317,35.81,63.29,132.0,10
2025-12-09T00:00:00Z,desktop,Safari,Macintosh,WEB,204,164,66,457,49.75,49.52,119.8,5
2025-12-09T00:00:00Z,mobile,Safari,iOS,WEB,350,271,134,758,42.01,58.35,158.1,10
2025-12-09T00:00:00Z,mobile,Chrome,Android,WEB,208,153,58,857,54.48,47.02,85.0,4
2025-12-09T00:00:00Z,tablet,Safari,iOS,WEB,73,63,24,223,35.55,63.67,205.3,1
2025-12-10T00:00:00Z,desktop,Chrome,Windows,WEB,489,378,175,2150,36.97,61.3,72.5,8
2025-12-10T00:00:00Z,desktop,Chrome,Macintosh,WEB,244,190,67,943,37.2,62.75,111.3,6
2025-12-10T00:00:00Z,desktop,Safari,Macintosh,WEB,200,178,83,400,47.5,52.43,158.1,5
2025-12-10T00:00:00Z,mobile,Safari,iOS,WEB,282,207,81,740,35.46,64.52,118.7,6
2025-12-10T00:00:00Z,mobile,Chrome,Android,WEB,234,168,68,573,51.23,48.05,116.6,5
2025-12-10T00:00:00Z,tablet,Safari,iOS,WEB,69,57,26,214,37.81,60.32,84.3,2
2025-12-11T00:00:00Z,desktop,Chrome,Windows,WEB,479,348,130,1336,44.14,56.57,84.1,9
