date,page_path,page_title,hostname,page_views,sessions,total_users,avg_session_duration,bounce_rate,engagement_rate,engaged_sessions,event_count,conversions
2025-09-28T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,405,292,233,194.2,36.35,63.45,185,1393,12
2025-09-28T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,372,217,190,71.2,40.97,57.04,123,953,6
2025-09-28T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,347,247,177,158.4,40.98,58.29,143,1122,0
2025-09-28T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,305,226,189,67.0,38.6,61.82,139,931,0
2025-09-28T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,171,99,69,162.0,51.95,46.25,45,378,0
2025-09-28T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,443,324,237,107.7,51.27,49.7,161,863,15
2025-09-28T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,280,223,194,154.5,43.5,56.15,125,1018,0
2025-09-28T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,409,315,260,134.5,54.1,47.18,148,1289,0
2025-09-28T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,287,170,134,63.4,35.97,64.27,109,437,0
2025-09-29T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,889,641,539,87.5,33.55,66.03,423,2320,0
2025-09-29T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,455,360,257,130.7,37.75,63.79,229,1255,7
2025-09-29T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,369,251,179,248.6,43.18,55.97,140,1147,10
2025-09-29T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,350,248,178,220.2,53.92,46.22,114,900,0
2025-09-29T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,384,200,147,68.9,52.16,48.17,96,976,0
2025-09-29T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,225,130,105,137.9,34.35,64.45,83,341,0
2025-09-29T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,479,322,245,132.7,35.13,65.07,209,815,15
2025-09-29T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,341,235,205,62.5,48.63,51.48,120,1091,0
2025-09-29T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,457,362,290,99.0,46.85,51.85,187,916,0
2025-09-29T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,276,162,125,96.5,49.06,52.05,84,723,0
2025-09-30T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,801,527,458,192.2,41.08,57.14,301,1270,0
2025-09-30T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,544,342,240,172.6,52.3,46.33,158,726,7
2025-09-30T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,493,321,276,240.6,35.32,64.5,207,1377,8
2025-09-30T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,355,249,208,153.8,32.65,69.33,172,539,0
2025-09-30T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,355,227,175,97.2,31.53,67.98,154,828,0
2025-09-30T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,226,150,107,106.0,32.3,67.16,100,401,0
2025-09-30T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,494,300,223,84.1,44.13,55.35,166,1442,10
2025-09-30T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,331,264,198,102.5,42.89,58.22,153,1118,0
2025-09-30T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,418,280,251,178.7,50.54,49.73,139,1052,0
2025-09-30T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,312,239,213,148.8,50.74,50.53,120,527,0
2025-10-01T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,898,659,529,239.4,45.57,55.46,365,3202,0
2025-10-01T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,611,436,348,125.5,52.2,48.64,212,2058,14
2025-10-01T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,398,220,179,115.2,45.86,54.92,120,1073,4
2025-10-01T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,340,171,130,164.7,36.21,64.04,109,360,0
2025-10-01T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,364,218,189,194.1,39.46,59.94,130,470,0
2025-10-01T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,234,169,127,142.2,54.51,45.73,77,504,0
2025-10-01T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,489,337,240,208.5,36.82,62.95,212,1535,7
2025-10-01T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,340,187,141,157.6,48.65,52.22,97,768,0
2025-10-01T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,461,340,263,96.2,33.39,67.6,229,952,0
2025-10-01T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,324,172,154,117.3,42.91,57.19,98,393,0
2025-10-02T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,1026,592,515,101.4,35.49,66.11,391,1887,0
2025-10-02T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,680,540,380,103.5,50.65,51.3,277,1838,10
2025-10-02T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,533,425,311,102.3,34.76,64.1,272,1225,16
2025-10-02T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,377,256,181,101.0,35.54,66.45,170,1034,0
2025-10-02T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,421,220,161,141.5,44.9,55.19,121,570,0
2025-10-02T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,235,150,129,205.7,31.34,67.27,100,372,0
2025-10-02T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,660,511,402,178.5,36.97,61.47,314,1455,9
2025-10-02T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,340,206,175,123.1,31.26,69.33,142,994,0
2025-10-02T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,484,298,213,77.7,36.42,64.32,191,831,0
2025-10-02T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,337,257,207,74.0,41.8,56.71,145,1216,0
2025-10-03T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,951,587,501,85.9,49.52,48.66,285,2047,0
2025-10-03T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,539,378,278,200.6,49.43,50.25,189,1251,15
2025-10-03T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,454,353,254,113.7,48.18,50.02,176,1295,6
2025-10-03T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,431,260,214,171.1,40.54,59.4,154,1279,0
2025-10-03T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,422,296,229,149.9,30.5,67.58,200,600,0
2025-10-03T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,230,132,105,205.5,47.01,54.58,72,300,0
2025-10-03T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,527,405,340,60.7,51.07,48.95,198,1764,13
2025-10-03T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,343,209,146,212.1,50.4,50.68,105,613,0
2025-10-03T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,493,289,232,132.6,45.9,53.48,154,1253,0
2025-10-03T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,315,212,176,60.3,51.29,48.23,102,945,0
2025-10-04T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,672,379,334,135.3,31.51,69.35,262,1420,0
2025-10-04T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,359,187,156,82.8,41.19,58.0,108,886,4
2025-10-04T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,333,209,182,219.5,42.04,57.09,119,916,7
2025-10-04T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,300,211,189,228.2,30.55,68.89,145,771,0
2025-10-04T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,299,156,128,179.1,50.43,49.72,77,582,0
2025-10-04T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,162,86,61,144.5,36.42,63.53,54,184,0
2025-10-04T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,455,280,223,74.8,53.24,45.15,126,1006,13
2025-10-04T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,254,162,135,102.1,33.67,64.79,104,454,0
2025-10-04T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,307,227,169,223.3,47.68,50.85,115,620,0
2025-10-04T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,240,144,114,156.9,48.5,53.25,76,633,0
2025-10-05T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,494,269,194,81.5,33.99,67.83,182,875,0
2025-10-05T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,348,179,142,84.0,45.0,53.84,96,762,7
2025-10-05T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,308,240,193,230.1,43.07,57.5,138,857,11
2025-10-05T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,245,137,114,248.8,47.99,52.85,72,536,0
2025-10-05T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,253,199,154,212.7,35.98,64.99,129,664,0
2025-10-05T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,130,73,64,162.4,33.15,67.31,49,241,0
2025-10-05T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,356,192,168,244.8,47.66,50.89,97,503,8
2025-10-05T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,197,151,120,215.1,44.15,56.0,84,650,0
2025-10-05T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,296,234,167,225.2,51.66,46.43,108,879,0
2025-10-05T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,173,119,90,220.8,45.53,53.45,63,374,0
2025-10-06T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,800,634,563,216.0,38.41,60.5,383,1641,0
2025-10-06T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,502,368,290,176.3,48.42,53.31,196,748,6
2025-10-06T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,518,285,226,233.0,45.51,53.17,151,883,7
2025-10-06T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,323,215,186,136.6,48.26,51.54,110,977,0
2025-10-06T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,375,250,188,193.9,43.46,56.22,140,836,0
2025-10-06T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,231,135,102,248.2,42.18,58.3,78,666,0
2025-10-06T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,526,351,247,65.4,54.65,45.22,158,1670,16
2025-10-06T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,380,264,199,249.6,51.7,48.33,127,922,0
2025-10-06T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,482,345,251,110.0,38.55,62.98,217,1283,0
2025-10-06T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,351,179,155,163.3,32.38,68.05,121,613,0
2025-10-07T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,830,585,510,189.7,34.26,65.38,382,2891,0
2025-10-07T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,617,414,295,227.3,40.54,58.82,243,1520,17
2025-10-07T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,477,369,277,142.1,33.04,65.32,241,1583,10
2025-10-07T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,374,202,180,175.2,35.25,65.32,131,463,0
2025-10-07T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,321,241,208,61.2,45.71,55.99,134,1051,0
2025-10-07T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,239,133,114,177.8,42.88,58.36,77,288,0
2025-10-07T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,527,321,276,179.3,41.0,59.55,191,917,11
2025-10-07T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,360,206,152,150.3,53.65,47.19,97,947,0
2025-10-07T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,455,358,295,113.4,50.05,51.91,185,1440,0
2025-10-07T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,315,198,146,230.9,39.98,61.04,120,518,0
2025-10-08T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,911,697,624,165.8,47.8,51.93,361,3469,0
2025-10-08T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,631,480,351,81.5,33.76,64.87,311,1529,18
2025-10-08T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,545,286,244,180.6,54.94,44.14,126,915,9
2025-10-08T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,341,217,189,153.4,42.44,58.43,126,811,0
2025-10-08T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,396,216,194,64.6,33.34,68.25,147,638,0
2025-10-08T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,242,169,144,238.5,41.85,56.78,95,371,0
2025-10-08T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,650,501,424,181.8,35.09,64.15,321,1630,11
2025-10-08T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,392,240,196,103.1,50.19,48.8,117,1181,0
2025-10-08T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,519,402,361,94.7,37.61,61.82,248,1708,0
2025-10-08T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,370,190,170,135.6,31.45,68.57,130,448,0
2025-10-09T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,916,553,422,76.1,49.8,51.76,286,1247,0
2025-10-09T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,508,276,200,222.1,48.62,53.3,147,683,7
2025-10-09T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,454,227,160,203.9,33.77,64.98,147,525,7
2025-10-09T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,331,218,176,134.9,51.97,46.67,101,722,0
2025-10-09T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,444,355,269,154.0,30.46,68.54,243,943,0
2025-10-09T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,251,146,125,197.9,53.14,48.44,70,529,0
2025-10-09T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,616,398,282,235.1,49.42,51.67,205,894,17
2025-10-09T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,333,199,157,214.2,38.93,60.32,120,960,0
2025-10-09T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,422,236,205,146.4,43.66,54.49,128,1054,0
2025-10-09T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,299,229,190,247.3,35.99,62.16,142,914,0
2025-10-10T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,925,619,517,146.9,52.53,49.41,305,2120,0
2025-10-10T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,591,408,326,164.0,49.94,48.33,197,1712,14
2025-10-10T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,503,261,187,127.1,52.71,49.22,128,872,6
2025-10-10T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,437,285,233,204.3,34.49,66.53,189,985,0
2025-10-10T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,399,256,184,62.7,40.62,58.47,149,1132,0
2025-10-10T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,276,174,133,209.9,40.01,59.43,103,453,0
2025-10-10T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,552,439,378,218.3,34.27,65.93,289,1310,15
2025-10-10T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,423,318,243,151.7,34.69,66.9,212,1271,0
2025-10-10T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,449,234,179,172.7,46.93,54.04,126,990,0
2025-10-10T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,349,208,146,120.4,38.36,61.45,127,633,0
2025-10-11T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,621,328,267,113.3,32.94,67.17,220,1423,0
2025-10-11T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,347,215,164,165.1,49.67,50.28,108,772,9
2025-10-11T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,304,189,167,166.8,30.45,69.2,130,812,8
2025-10-11T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,309,244,180,185.7,54.16,45.56,111,568,0
2025-10-11T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,290,216,158,198.9,54.37,45.68,98,588,0
2025-10-11T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,149,112,86,177.5,32.11,67.03,75,469,0
2025-10-11T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,349,232,165,61.0,52.96,45.49,105,496,12
2025-10-11T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,252,190,159,207.0,46.61,52.93,100,534,0
2025-10-11T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,307,235,165,155.8,52.44,47.77,112,910,0
2025-10-11T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,248,154,135,230.0,47.71,53.2,81,691,0
2025-10-12T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,762,545,393,173.1,51.2,48.16,262,1318,0
2025-10-12T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,367,288,259,246.2,54.98,45.59,131,1057,13
2025-10-12T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,345,236,182,61.8,41.95,57.63,135,1063,7
2025-10-12T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,314,227,195,183.8,30.43,70.32,159,817,0
2025-10-12T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,248,168,132,234.5,51.5,49.08,82,727,0
2025-10-12T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,152,106,90,76.3,42.4,57.9,61,443,0
2025-10-12T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,452,343,256,237.5,54.43,44.79,153,872,17
2025-10-12T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,262,137,107,68.4,40.79,60.25,82,555,0
2025-10-12T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,376,293,213,199.5,53.12,46.79,137,777,0
2025-10-12T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,222,169,138,169.4,40.47,58.51,98,390,0
2025-10-13T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,957,739,527,142.1,38.84,59.21,437,3465,0
2025-10-13T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,562,411,319,107.4,41.7,57.7,237,1454,18
2025-10-13T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,442,271,242,168.9,47.41,53.62,145,901,13
2025-10-13T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,366,210,149,192.9,51.0,47.17,99,867,0
2025-10-13T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,357,189,140,201.4,34.31,65.57,123,838,0
2025-10-13T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,248,159,121,193.3,40.51,58.45,92,347,0
2025-10-13T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,624,360,285,218.1,45.44,55.0,198,1343,12
2025-10-13T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,354,222,192,96.6,44.69,54.2,120,555,0
2025-10-13T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,573,370,296,148.2,54.39,44.99,166,1530,0
2025-10-13T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,315,186,160,67.3,30.65,67.79,126,887,0
2025-10-14T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,744,587,468,91.2,46.64,54.63,320,2584,0
2025-10-14T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,433,315,273,131.2,50.71,49.9,157,1476,8
2025-10-14T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,459,267,197,223.4,34.02,64.1,171,805,5
2025-10-14T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,333,199,163,130.1,31.85,67.13,133,721,0
2025-10-14T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,316,167,135,242.3,38.08,62.38,104,688,0
2025-10-14T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,190,147,114,174.4,44.89,54.11,79,452,0
2025-10-14T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,520,348,293,67.3,47.21,54.57,189,811,17
2025-10-14T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,317,194,136,224.4,41.5,56.6,109,624,0
2025-10-14T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,447,273,198,237.2,41.1,59.69,162,1092,0
2025-10-14T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,302,218,191,151.1,35.48,65.32,142,808,0
2025-10-15T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,903,713,565,135.9,50.97,50.07,357,2356,0
2025-10-15T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,503,368,292,158.6,54.64,43.88,161,1516,13
2025-10-15T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,450,359,281,80.9,53.95,45.88,164,1657,9
2025-10-15T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,286,152,107,172.0,30.04,70.58,107,660,0
2025-10-15T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,352,254,187,217.3,31.63,69.7,177,908,0
2025-10-15T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,225,139,117,124.9,45.77,54.95,76,586,0
2025-10-15T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,534,309,216,125.9,52.26,49.02,151,1538,9
2025-10-15T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,373,187,136,188.9,48.16,50.11,93,731,0
2025-10-15T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,432,304,269,88.7,50.16,47.94,145,1105,0
2025-10-15T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,297,161,116,97.5,32.51,67.8,109,748,0
2025-10-16T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,1094,869,767,193.1,50.87,50.16,435,3118,0
2025-10-16T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,615,421,307,209.0,53.6,47.52,200,1856,17
2025-10-16T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,496,323,284,155.5,46.24,53.33,172,710,7
2025-10-16T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,352,265,201,144.3,39.8,59.55,157,1087,0
2025-10-16T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,427,296,224,233.6,36.15,61.97,183,664,0
2025-10-16T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,246,151,130,175.8,34.45,65.0,98,327,0
2025-10-16T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,499,370,328,222.5,48.7,51.51,190,1079,15
2025-10-16T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,390,209,166,110.8,45.86,55.78,116,1023,0
2025-10-16T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,465,330,284,143.1,41.16,60.71,200,894,0
2025-10-16T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,322,233,208,166.8,38.07,60.2,140,803,0
2025-10-17T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,1011,609,491,156.6,31.96,66.96,407,1294,0
2025-10-17T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,555,295,239,222.7,38.3,61.7,182,1080,14
2025-10-17T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,556,367,305,112.0,35.1,63.15,231,1313,9
2025-10-17T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,371,282,198,183.8,34.68,65.81,185,1142,0
2025-10-17T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,399,267,222,122.5,37.37,61.49,164,710,0
2025-10-17T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,212,141,115,244.8,51.86,48.87,68,683,0
2025-10-17T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,638,340,290,155.0,31.88,69.21,235,1148,13
2025-10-17T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,388,213,161,171.6,38.92,60.92,129,1029,0
2025-10-17T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,415,235,207,231.9,44.16,56.63,133,491,0
2025-10-17T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,360,269,200,217.4,54.45,46.11,124,864,0
2025-10-18T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,630,420,361,145.6,54.47,45.07,189,1920,0
2025-10-18T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,346,215,175,85.1,42.01,59.48,127,715,5
2025-10-18T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,283,167,125,111.7,49.64,52.32,87,667,5
2025-10-18T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,291,186,149,148.2,33.13,68.09,126,596,0
2025-10-18T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,223,164,115,240.5,39.41,60.84,99,440,0
2025-10-18T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,145,87,75,190.3,47.42,52.36,45,210,0
2025-10-18T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,367,199,168,70.6,39.09,60.93,121,407,6
2025-10-18T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,218,172,132,84.2,45.12,53.73,92,503,0
2025-10-18T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,352,188,148,85.8,40.27,59.03,110,670,0
2025-10-18T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,237,155,131,170.3,38.01,62.31,96,756,0
2025-10-19T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,782,450,348,179.7,44.04,54.4,244,1812,0
