date,event_name,event_count,total_users,event_count_per_user,event_value,conversions,total_revenue
2025-07-29T00:00:00Z,begin_checkout,178,109,1.63,0.0,0,0.0
2025-07-29T00:00:00Z,view_item,611,333,1.83,0.0,0,0.0
2025-07-30T00:00:00Z,page_view,2231,1388,1.61,0.0,0,0.0
2025-07-30T00:00:00Z,scroll,1157,709,1.63,0.0,0,0.0
2025-07-30T00:00:00Z,click,969,299,3.24,0.0,0,0.0
2025-07-30T00:00:00Z,sign_up,299,181,1.65,0.0,38,0.0
2025-07-30T00:00:00Z,purchase,197,77,2.56,174.45,20,770.35
2025-07-30T00:00:00Z,add_to_cart,233,131,1.78,298.89,0,0.0
2025-07-30T00:00:00Z,begin_checkout,169,76,2.22,0.0,0,0.0
2025-07-30T00:00:00Z,view_item,679,287,2.37,0.0,0,0.0
2025-07-31T00:00:00Z,page_view,1714,743,2.31,0.0,0,0.0
2025-07-31T00:00:00Z,scroll,861,583,1.48,0.0,0,0.0
2025-07-31T00:00:00Z,click,717,366,1.96,0.0,0,0.0
2025-07-31T00:00:00Z,sign_up,263,161,1.63,0.0,40,0.0
2025-07-31T00:00:00Z,purchase,132,58,2.28,87.72,20,722.5
2025-07-31T00:00:00Z,add_to_cart,176,58,3.03,147.94,0,0.0
2025-07-31T00:00:00Z,begin_checkout,127,41,3.1,0.0,0,0.0
2025-07-31T00:00:00Z,view_item,559,350,1.6,0.0,0,0.0
2025-08-01T00:00:00Z,page_view,2261,1567,1.44,0.0,0,0.0
2025-08-01T00:00:00Z,scroll,913,473,1.93,0.0,0,0.0
2025-08-01T00:00:00Z,click,904,545,1.66,0.0,0,0.0
2025-08-01T00:00:00Z,sign_up,230,130,1.77,0.0,36,0.0
2025-08-01T00:00:00Z,purchase,171,75,2.28,196.49,20,706.97
2025-08-01T00:00:00Z,add_to_cart,199,102,1.95,289.35,0,0.0
2025-08-01T00:00:00Z,begin_checkout,158,106,1.49,0.0,0,0.0
2025-08-01T00:00:00Z,view_item,452,169,2.67,0.0,0,0.0
2025-08-02T00:00:00Z,page_view,1269,448,2.83,0.0,0,0.0
2025-08-02T00:00:00Z,scroll,657,240,2.74,0.0,0,0.0
2025-08-02T00:00:00Z,click,486,231,2.1,0.0,0,0.0
2025-08-02T00:00:00Z,sign_up,176,82,2.15,0.0,23,0.0
2025-08-02T00:00:00Z,purchase,91,55,1.65,55.86,11,534.68
2025-08-02T00:00:00Z,add_to_cart,147,64,2.3,75.55,0,0.0
2025-08-02T00:00:00Z,begin_checkout,109,69,1.58,0.0,0,0.0
2025-08-02T00:00:00Z,view_item,324,177,1.83,0.0,0,0.0
2025-08-03T00:00:00Z,page_view,1232,628,1.96,0.0,0,0.0
2025-08-03T00:00:00Z,scroll,549,291,1.89,0.0,0,0.0
2025-08-03T00:00:00Z,click,424,261,1.62,0.0,0,0.0
2025-08-03T00:00:00Z,sign_up,169,60,2.82,0.0,24,0.0
2025-08-03T00:00:00Z,purchase,90,38,2.37,57.72,12,590.28
2025-08-03T00:00:00Z,add_to_cart,117,59,1.98,73.76,0,0.0
2025-08-03T00:00:00Z,begin_checkout,97,39,2.49,0.0,0,0.0
2025-08-03T00:00:00Z,view_item,277,174,1.59,0.0,0,0.0
2025-08-04T00:00:00Z,page_view,2402,1415,1.7,0.0,0,0.0
2025-08-04T00:00:00Z,scroll,1072,363,2.95,0.0,0,0.0
2025-08-04T00:00:00Z,click,842,410,2.05,0.0,0,0.0
2025-08-04T00:00:00Z,sign_up,247,127,1.94,0.0,35,0.0
2025-08-04T00:00:00Z,purchase,151,99,1.53,249.54,21,710.62
2025-08-04T00:00:00Z,add_to_cart,224,138,1.62,389.83,0,0.0
2025-08-04T00:00:00Z,begin_checkout,137,66,2.08,0.0,0,0.0
2025-08-04T00:00:00Z,view_item,538,211,2.55,0.0,0,0.0
2025-08-05T00:00:00Z,page_view,2274,800,2.84,0.0,0,0.0
2025-08-05T00:00:00Z,scroll,909,363,2.5,0.0,0,0.0
2025-08-05T00:00:00Z,click,685,350,1.96,0.0,0,0.0
2025-08-05T00:00:00Z,sign_up,282,127,2.22,0.0,37,0.0
2025-08-05T00:00:00Z,purchase,180,65,2.77,178.35,26,1360.68
2025-08-05T00:00:00Z,add_to_cart,216,136,1.59,374.69,0,0.0
2025-08-05T00:00:00Z,begin_checkout,142,72,1.97,0.0,0,0.0
2025-08-05T00:00:00Z,view_item,482,288,1.67,0.0,0,0.0
2025-08-06T00:00:00Z,page_view,2300,907,2.54,0.0,0,0.0
2025-08-06T00:00:00Z,scroll,1187,713,1.66,0.0,0,0.0
2025-08-06T00:00:00Z,click,806,340,2.37,0.0,0,0.0
2025-08-06T00:00:00Z,sign_up,292,134,2.18,0.0,40,0.0
2025-08-06T00:00:00Z,purchase,165,105,1.57,243.93,28,1654.76
2025-08-06T00:00:00Z,add_to_cart,190,87,2.18,343.17,0,0.0
2025-08-06T00:00:00Z,begin_checkout,137,48,2.85,0.0,0,0.0
2025-08-06T00:00:00Z,view_item,477,149,3.2,0.0,0,0.0
2025-08-07T00:00:00Z,page_view,2176,757,2.87,0.0,0,0.0
2025-08-07T00:00:00Z,scroll,998,572,1.74,0.0,0,0.0
2025-08-07T00:00:00Z,click,626,322,1.94,0.0,0,0.0
2025-08-07T00:00:00Z,sign_up,255,149,1.71,0.0,35,0.0
2025-08-07T00:00:00Z,purchase,129,73,1.77,251.46,23,722.43
2025-08-07T00:00:00Z,add_to_cart,221,111,1.99,187.16,0,0.0
2025-08-07T00:00:00Z,begin_checkout,125,57,2.19,0.0,0,0.0
2025-08-07T00:00:00Z,view_item,502,254,1.98,0.0,0,0.0
2025-08-08T00:00:00Z,page_view,2256,1400,1.61,0.0,0,0.0
2025-08-08T00:00:00Z,scroll,930,290,3.21,0.0,0,0.0
2025-08-08T00:00:00Z,click,805,560,1.44,0.0,0,0.0
2025-08-08T00:00:00Z,sign_up,279,134,2.08,0.0,40,0.0
2025-08-08T00:00:00Z,purchase,153,64,2.39,111.66,21,1046.24
2025-08-08T00:00:00Z,add_to_cart,192,121,1.59,277.9,0,0.0
2025-08-08T00:00:00Z,begin_checkout,140,74,1.89,0.0,0,0.0
2025-08-08T00:00:00Z,view_item,585,183,3.2,0.0,0,0.0
2025-08-09T00:00:00Z,page_view,1613,837,1.93,0.0,0,0.0
2025-08-09T00:00:00Z,scroll,616,297,2.07,0.0,0,0.0
2025-08-09T00:00:00Z,click,589,354,1.66,0.0,0,0.0
2025-08-09T00:00:00Z,sign_up,164,99,1.66,0.0,25,0.0
2025-08-09T00:00:00Z,purchase,98,48,2.04,126.11,13,601.96
2025-08-09T00:00:00Z,add_to_cart,131,91,1.44,133.46,0,0.0
2025-08-09T00:00:00Z,begin_checkout,91,43,2.12,0.0,0,0.0
2025-08-09T00:00:00Z,view_item,307,191,1.61,0.0,0,0.0
2025-08-10T00:00:00Z,page_view,1457,861,1.69,0.0,0,0.0
2025-08-10T00:00:00Z,scroll,657,443,1.48,0.0,0,0.0
2025-08-10T00:00:00Z,click,491,302,1.63,0.0,0,0.0
2025-08-10T00:00:00Z,sign_up,157,86,1.83,0.0,21,0.0
2025-08-10T00:00:00Z,purchase,95,30,3.17,148.07,10,520.8
2025-08-10T00:00:00Z,add_to_cart,146,58,2.52,77.94,0,0.0
2025-08-10T00:00:00Z,begin_checkout,108,35,3.09,0.0,0,0.0
2025-08-10T00:00:00Z,view_item,417,274,1.52,0.0,0,0.0
2025-08-11T00:00:00Z,page_view,2172,1405,1.55,0.0,0,0.0
2025-08-11T00:00:00Z,scroll,1076,611,1.76,0.0,0,0.0
2025-08-11T00:00:00Z,click,643,272,2.36,0.0,0,0.0
2025-08-11T00:00:00Z,sign_up,247,126,1.96,0.0,32,0.0
2025-08-11T00:00:00Z,purchase,131,48,2.73,157.45,17,958.26
2025-08-11T00:00:00Z,add_to_cart,211,141,1.5,153.14,0,0.0
2025-08-11T00:00:00Z,begin_checkout,158,61,2.59,0.0,0,0.0
2025-08-11T00:00:00Z,view_item,493,181,2.72,0.0,0,0.0
2025-08-12T00:00:00Z,page_view,1940,700,2.77,0.0,0,0.0
2025-08-12T00:00:00Z,scroll,997,512,1.95,0.0,0,0.0
2025-08-12T00:00:00Z,click,817,493,1.66,0.0,0,0.0
2025-08-12T00:00:00Z,sign_up,243,112,2.17,0.0,34,0.0
2025-08-12T00:00:00Z,purchase,160,54,2.96,153.09,20,814.11
2025-08-12T00:00:00Z,add_to_cart,210,126,1.67,313.69,0,0.0
2025-08-12T00:00:00Z,begin_checkout,162,66,2.45,0.0,0,0.0
2025-08-12T00:00:00Z,view_item,556,344,1.62,0.0,0,0.0
2025-08-13T00:00:00Z,page_view,1800,755,2.38,0.0,0,0.0
2025-08-13T00:00:00Z,scroll,974,312,3.12,0.0,0,0.0
2025-08-13T00:00:00Z,click,583,204,2.86,0.0,0,0.0
2025-08-13T00:00:00Z,sign_up,200,114,1.75,0.0,39,0.0
2025-08-13T00:00:00Z,purchase,137,68,2.01,201.73,22,1284.39
2025-08-13T00:00:00Z,add_to_cart,192,132,1.45,336.91,0,0.0
2025-08-13T00:00:00Z,begin_checkout,124,60,2.07,0.0,0,0.0
2025-08-13T00:00:00Z,view_item,473,182,2.6,0.0,0,0.0
2025-08-14T00:00:00Z,page_view,1853,1155,1.6,0.0,0,0.0
2025-08-14T00:00:00Z,scroll,839,400,2.1,0.0,0,0.0
2025-08-14T00:00:00Z,click,724,471,1.54,0.0,0,0.0
2025-08-14T00:00:00Z,sign_up,259,91,2.85,0.0,34,0.0
2025-08-14T00:00:00Z,purchase,126,76,1.66,112.5,19,835.95
2025-08-14T00:00:00Z,add_to_cart,169,61,2.77,167.5,0,0.0
2025-08-14T00:00:00Z,begin_checkout,161,90,1.79,0.0,0,0.0
2025-08-14T00:00:00Z,view_item,511,222,2.3,0.0,0,0.0
2025-08-15T00:00:00Z,page_view,2304,1319,1.75,0.0,0,0.0
2025-08-15T00:00:00Z,scroll,1128,496,2.27,0.0,0,0.0
2025-08-15T00:00:00Z,click,1007,509,1.98,0.0,0,0.0
2025-08-15T00:00:00Z,sign_up,264,113,2.34,0.0,45,0.0
2025-08-15T00:00:00Z,purchase,194,123,1.58,376.57,22,1269.5
2025-08-15T00:00:00Z,add_to_cart,264,142,1.86,371.2,0,0.0
2025-08-15T00:00:00Z,begin_checkout,190,95,2.0,0.0,0,0.0
2025-08-15T00:00:00Z,view_item,549,313,1.75,0.0,0,0.0
2025-08-16T00:00:00Z,page_view,1681,964,1.74,0.0,0,0.0
2025-08-16T00:00:00Z,scroll,662,413,1.6,0.0,0,0.0
2025-08-16T00:00:00Z,click,477,195,2.45,0.0,0,0.0
2025-08-16T00:00:00Z,sign_up,205,114,1.8,0.0,30,0.0
2025-08-16T00:00:00Z,purchase,104,60,1.73,116.44,19,804.47
2025-08-16T00:00:00Z,add_to_cart,132,82,1.61,118.11,0,0.0
2025-08-16T00:00:00Z,begin_checkout,114,65,1.75,0.0,0,0.0
2025-08-16T00:00:00Z,view_item,377,259,1.46,0.0,0,0.0
2025-08-17T00:00:00Z,page_view,1606,611,2.63,0.0,0,0.0
2025-08-17T00:00:00Z,scroll,791,397,1.99,0.0,0,0.0
2025-08-17T00:00:00Z,click,602,322,1.87,0.0,0,0.0
2025-08-17T00:00:00Z,sign_up,205,89,2.3,0.0,34,0.0
2025-08-17T00:00:00Z,purchase,126,64,1.97,101.3,16,891.53
2025-08-17T00:00:00Z,add_to_cart,152,101,1.5,259.65,0,0.0
2025-08-17T00:00:00Z,begin_checkout,137,75,1.83,0.0,0,0.0
2025-08-17T00:00:00Z,view_item,409,245,1.67,0.0,0,0.0
2025-08-18T00:00:00Z,page_view,2321,1196,1.94,0.0,0,0.0
2025-08-18T00:00:00Z,scroll,1110,422,2.63,0.0,0,0.0
2025-08-18T00:00:00Z,click,835,510,1.64,0.0,0,0.0
2025-08-18T00:00:00Z,sign_up,313,212,1.48,0.0,47,0.0
2025-08-18T00:00:00Z,purchase,163,87,1.87,136.1,33,1540.97
2025-08-18T00:00:00Z,add_to_cart,264,164,1.61,335.4,0,0.0
2025-08-18T00:00:00Z,begin_checkout,174,68,2.56,0.0,0,0.0
2025-08-18T00:00:00Z,view_item,648,378,1.71,0.0,0,0.0
2025-08-19T00:00:00Z,page_view,2595,1360,1.91,0.0,0,0.0
2025-08-19T00:00:00Z,scroll,1178,413,2.85,0.0,0,0.0
2025-08-19T00:00:00Z,click,870,403,2.16,0.0,0,0.0
2025-08-19T00:00:00Z,sign_up,362,237,1.53,0.0,42,0.0
2025-08-19T00:00:00Z,purchase,170,100,1.7,215.49,28,1075.51
2025-08-19T00:00:00Z,add_to_cart,297,183,1.62,199.19,0,0.0
2025-08-19T00:00:00Z,begin_checkout,183,117,1.56,0.0,0,0.0
2025-08-19T00:00:00Z,view_item,646,404,1.6,0.0,0,0.0
2025-08-20T00:00:00Z,page_view,2180,1165,1.87,0.0,0,0.0
2025-08-20T00:00:00Z,scroll,1384,931,1.49,0.0,0,0.0
2025-08-20T00:00:00Z,click,938,598,1.57,0.0,0,0.0
2025-08-20T00:00:00Z,sign_up,290,177,1.64,0.0,46,0.0
2025-08-20T00:00:00Z,purchase,204,135,1.51,224.4,29,1024.02
2025-08-20T00:00:00Z,add_to_cart,243,109,2.23,358.05,0,0.0
2025-08-20T00:00:00Z,begin_checkout,202,132,1.53,0.0,0,0.0
2025-08-20T00:00:00Z,view_item,563,209,2.69,0.0,0,0.0
2025-08-21T00:00:00Z,page_view,2334,733,3.18,0.0,0,0.0
2025-08-21T00:00:00Z,scroll,1098,661,1.66,0.0,0,0.0
2025-08-21T00:00:00Z,click,950,583,1.63,0.0,0,0.0
2025-08-21T00:00:00Z,sign_up,314,145,2.17,0.0,44,0.0
2025-08-21T00:00:00Z,purchase,207,103,2.01,342.1,27,1145.29
2025-08-21T00:00:00Z,add_to_cart,237,134,1.77,348.91,0,0.0
2025-08-21T00:00:00Z,begin_checkout,190,100,1.9,0.0,0,0.0
2025-08-21T00:00:00Z,view_item,644,305,2.11,0.0,0,0.0
2025-08-22T00:00:00Z,page_view,2152,702,3.07,0.0,0,0.0
2025-08-22T00:00:00Z,scroll,1093,731,1.5,0.0,0,0.0
2025-08-22T00:00:00Z,click,890,450,1.98,0.0,0,0.0
2025-08-22T00:00:00Z,sign_up,258,111,2.32,0.0,41,0.0
2025-08-22T00:00:00Z,purchase,184,79,2.33,361.19,25,1144.99
2025-08-22T00:00:00Z,add_to_cart,221,144,1.53,363.6,0,0.0
2025-08-22T00:00:00Z,begin_checkout,170,64,2.66,0.0,0,0.0
2025-08-22T00:00:00Z,view_item,513,226,2.27,0.0,0,0.0
2025-08-23T00:00:00Z,page_view,1726,638,2.71,0.0,0,0.0
2025-08-23T00:00:00Z,scroll,888,429,2.07,0.0,0,0.0
2025-08-23T00:00:00Z,click,731,297,2.46,0.0,0,0.0
2025-08-23T00:00:00Z,sign_up,258,175,1.47,0.0,31,0.0
2025-08-23T00:00:00Z,purchase,134,51,2.63,204.46,20,614.94
2025-08-23T00:00:00Z,add_to_cart,179,82,2.18,319.34,0,0.0
2025-08-23T00:00:00Z,begin_checkout,158,55,2.87,0.0,0,0.0
2025-08-23T00:00:00Z,view_item,471,213,2.21,0.0,0,0.0
2025-08-24T00:00:00Z,page_view,1242,813,1.53,0.0,0,0.0
2025-08-24T00:00:00Z,scroll,717,352,2.04,0.0,0,0.0
2025-08-24T00:00:00Z,click,588,281,2.09,0.0,0,0.0
2025-08-24T00:00:00Z,sign_up,174,110,1.58,0.0,28,0.0
2025-08-24T00:00:00Z,purchase,91,38,2.39,178.43,16,915.74
2025-08-24T00:00:00Z,add_to_cart,148,100,1.48,269.22,0,0.0
2025-08-24T00:00:00Z,begin_checkout,116,67,1.73,0.0,0,0.0
2025-08-24T00:00:00Z,view_item,402,171,2.35,0.0,0,0.0
2025-08-25T00:00:00Z,page_view,2359,854,2.76,0.0,0,0.0
2025-08-25T00:00:00Z,scroll,996,334,2.98,0.0,0,0.0
2025-08-25T00:00:00Z,click,948,340,2.79,0.0,0,0.0
2025-08-25T00:00:00Z,sign_up,284,122,2.33,0.0,45,0.0
2025-08-25T00:00:00Z,purchase,196,81,2.42,135.99,22,665.75
2025-08-25T00:00:00Z,add_to_cart,232,72,3.22,272.93,0,0.0
2025-08-25T00:00:00Z,begin_checkout,168,99,1.7,0.0,0,0.0
2025-08-25T00:00:00Z,view_item,562,297,1.89,0.0,0,0.0
2025-08-26T00:00:00Z,page_view,2433,1092,2.23,0.0,0,0.0
2025-08-26T00:00:00Z,scroll,1084,677,1.6,0.0,0,0.0
2025-08-26T00:00:00Z,click,764,381,2.01,0.0,0,0.0
2025-08-26T00:00:00Z,sign_up,252,93,2.71,0.0,45,0.0
2025-08-26T00:00:00Z,purchase,161,87,1.85,135.61,26,1386.38
2025-08-26T00:00:00Z,add_to_cart,238,121,1.97,152.92,0,0.0
2025-08-26T00:00:00Z,begin_checkout,154,66,2.33,0.0,0,0.0
2025-08-26T00:00:00Z,view_item,486,249,1.95,0.0,0,0.0
2025-08-27T00:00:00Z,page_view,2647,1754,1.51,0.0,0,0.0
2025-08-27T00:00:00Z,scroll,1288,494,2.61,0.0,0,0.0
2025-08-27T00:00:00Z,click,1015,368,2.76,0.0,0,0.0
2025-08-27T00:00:00Z,sign_up,354,236,1.5,0.0,45,0.0
2025-08-27T00:00:00Z,purchase,189,58,3.26,279.04,27,1135.03
2025-08-27T00:00:00Z,add_to_cart,265,91,2.91,153.72,0,0.0
2025-08-27T00:00:00Z,begin_checkout,182,125,1.46,0.0,0,0.0
2025-08-27T00:00:00Z,view_item,728,366,1.99,0.0,0,0.0
2025-08-28T00:00:00Z,page_view,2161,1151,1.88,0.0,0,0.0
2025-08-28T00:00:00Z,scroll,973,606,1.61,0.0,0,0.0
2025-08-28T00:00:00Z,click,805,301,2.67,0.0,0,0.0
2025-08-28T00:00:00Z,sign_up,266,108,2.46,0.0,44,0.0
2025-08-28T00:00:00Z,purchase,160,48,3.33,195.12,23,1235.62
2025-08-28T00:00:00Z,add_to_cart,193,69,2.8,257.31,0,0.0
2025-08-28T00:00:00Z,begin_checkout,147,88,1.67,0.0,0,0.0
2025-08-28T00:00:00Z,view_item,578,304,1.9,0.0,0,0.0
2025-08-29T00:00:00Z,page_view,3133,2111,1.48,0.0,0,0.0
2025-08-29T00:00:00Z,scroll,1225,510,2.4,0.0,0,0.0
2025-08-29T00:00:00Z,click,969,575,1.69,0.0,0,0.0
2025-08-29T00:00:00Z,sign_up,327,156,2.1,0.0,52,0.0
2025-08-29T00:00:00Z,purchase,219,93,2.35,358.97,30,1434.47
2025-08-29T00:00:00Z,add_to_cart,300,139,2.16,410.51,0,0.0
2025-08-29T00:00:00Z,begin_checkout,203,87,2.33,0.0,0,0.0
2025-08-29T00:00:00Z,view_item,700,476,1.47,0.0,0,0.0
2025-08-30T00:00:00Z,page_view,2006,879,2.28,0.0,0,0.0
2025-08-30T00:00:00Z,scroll,842,306,2.75,0.0,0,0.0
2025-08-30T00:00:00Z,click,757,485,1.56,0.0,0,0.0
2025-08-30T00:00:00Z,sign_up,243,143,1.7,0.0,31,0.0
2025-08-30T00:00:00Z,purchase,146,88,1.66,210.68,19,590.01
2025-08-30T00:00:00Z,add_to_cart,204,94,2.17,341.02,0,0.0
2025-08-30T00:00:00Z,begin_checkout,161,49,3.29,0.0,0,0.0
2025-08-30T00:00:00Z,view_item,478,326,1.47,0.0,0,0.0
2025-08-31T00:00:00Z,page_view,1605,680,2.36,0.0,0,0.0
2025-08-31T00:00:00Z,scroll,989,653,1.51,0.0,0,0.0
2025-08-31T00:00:00Z,click,607,371,1.64,0.0,0,0.0
2025-08-31T00:00:00Z,sign_up,247,91,2.71,0.0,34,0.0
2025-08-31T00:00:00Z,purchase,155,65,2.38,79.85,20,1137.73
2025-08-31T00:00:00Z,add_to_cart,176,58,3.03,136.02,0,0.0
2025-08-31T00:00:00Z,begin_checkout,128,88,1.45,0.0,0,0.0
2025-08-31T00:00:00Z,view_item,478,217,2.2,0.0,0,0.0
2025-09-01T00:00:00Z,page_view,2749,1328,2.07,0.0,0,0.0
2025-09-01T00:00:00Z,scroll,1373,923,1.49,0.0,0,0.0
2025-09-01T00:00:00Z,click,1122,344,3.26,0.0,0,0.0
2025-09-01T00:00:00Z,sign_up,381,148,2.57,0.0,45,0.0
2025-09-01T00:00:00Z,purchase,216,124,1.74,407.16,24,1163.68
2025-09-01T00:00:00Z,add_to_cart,312,108,2.89,339.89,0,0.0
2025-09-01T00:00:00Z,begin_checkout,231,83,2.78,0.0,0,0.0
2025-09-01T00:00:00Z,view_item,763,444,1.72,0.0,0,0.0
2025-09-02T00:00:00Z,page_view,2508,1305,1.92,0.0,0,0.0
2025-09-02T00:00:00Z,scroll,1320,675,1.96,0.0,0,0.0
2025-09-02T00:00:00Z,click,915,525,1.74,0.0,0,0.0
2025-09-02T00:00:00Z,sign_up,308,178,1.73,0.0,40,0.0
2025-09-02T00:00:00Z,purchase,203,64,3.17,128.98,27,890.99
2025-09-02T00:00:00Z,add_to_cart,287,117,2.45,532.46,0,0.0
2025-09-02T00:00:00Z,begin_checkout,197,130,1.52,0.0,0,0.0
2025-09-02T00:00:00Z,view_item,604,203,2.98,0.0,0,0.0
2025-09-03T00:00:00Z,page_view,2524,1181,2.14,0.0,0,0.0
2025-09-03T00:00:00Z,scroll,1300,751,1.73,0.0,0,0.0
2025-09-03T00:00:00Z,click,874,466,1.88,0.0,0,0.0
2025-09-03T00:00:00Z,sign_up,306,137,2.23,0.0,45,0.0
2025-09-03T00:00:00Z,purchase,211,142,1.49,374.89,30,1399.66
2025-09-03T00:00:00Z,add_to_cart,274,112,2.45,403.36,0,0.0
2025-09-03T00:00:00Z,begin_checkout,173,55,3.15,0.0,0,0.0
2025-09-03T00:00:00Z,view_item,654,311,2.1,0.0,0,0.0
2025-09-04T00:00:00Z,page_view,2671,1793,1.49,0.0,0,0.0
2025-09-04T00:00:00Z,scroll,1174,819,1.43,0.0,0,0.0
2025-09-04T00:00:00Z,click,1000,699,1.43,0.0,0,0.0
2025-09-04T00:00:00Z,sign_up,322,117,2.75,0.0,45,0.0
2025-09-04T00:00:00Z,purchase,192,75,2.56,199.05,26,945.82
2025-09-04T00:00:00Z,add_to_cart,244,87,2.8,186.12,0,0.0
2025-09-04T00:00:00Z,begin_checkout,190,95,2.0,0.0,0,0.0
2025-09-04T00:00:00Z,view_item,513,344,1.49,0.0,0,0.0
2025-09-05T00:00:00Z,page_view,2119,1169,1.81,0.0,0,0.0
2025-09-05T00:00:00Z,scroll,1141,612,1.86,0.0,0,0.0
2025-09-05T00:00:00Z,click,820,500,1.64,0.0,0,0.0
2025-09-05T00:00:00Z,sign_up,239,81,2.95,0.0,49,0.0
2025-09-05T00:00:00Z,purchase,175,59,2.97,141.61,30,1713.59
2025-09-05T00:00:00Z,add_to_cart,210,102,2.06,418.81,0,0.0
2025-09-05T00:00:00Z,begin_checkout,165,75,2.2,0.0,0,0.0
2025-09-05T00:00:00Z,view_item,537,256,2.1,0.0,0,0.0
2025-09-06T00:00:00Z,page_view,1605,706,2.27,0.0,0,0.0
2025-09-06T00:00:00Z,scroll,704,352,2.0,0.0,0,0.0
2025-09-06T00:00:00Z,click,576,220,2.62,0.0,0,0.0
2025-09-06T00:00:00Z,sign_up,176,98,1.8,0.0,29,0.0
2025-09-06T00:00:00Z,purchase,122,46,2.65,86.14,14,761.0
2025-09-06T00:00:00Z,add_to_cart,133,83,1.6,206.26,0,0.0
2025-09-06T00:00:00Z,begin_checkout,123,37,3.32,0.0,0,0.0
2025-09-06T00:00:00Z,view_item,442,204,2.17,0.0,0,0.0
2025-09-07T00:00:00Z,page_view,1784,760,2.35,0.0,0,0.0
2025-09-07T00:00:00Z,scroll,834,396,2.11,0.0,0,0.0
2025-09-07T00:00:00Z,click,561,330,1.7,0.0,0,0.0
2025-09-07T00:00:00Z,sign_up,205,113,1.81,0.0,31,0.0
2025-09-07T00:00:00Z,purchase,137,80,1.71,92.78,15,547.81
2025-09-07T00:00:00Z,add_to_cart,185,78,2.37,326.23,0,0.0
2025-09-07T00:00:00Z,begin_checkout,146,64,2.28,0.0,0,0.0
2025-09-07T00:00:00Z,view_item,449,204,2.2,0.0,0,0.0
2025-09-08T00:00:00Z,page_view,2817,1335,2.11,0.0,0,0.0
2025-09-08T00:00:00Z,scroll,1284,858,1.5,0.0,0,0.0
2025-09-08T00:00:00Z,click,1033,433,2.39,0.0,0,0.0
2025-09-08T00:00:00Z,sign_up,344,184,1.87,0.0,45,0.0
2025-09-08T00:00:00Z,purchase,203,94,2.16,327.33,29,1324.06
2025-09-08T00:00:00Z,add_to_cart,299,167,1.79,184.85,0,0.0
2025-09-08T00:00:00Z,begin_checkout,173,87,1.99,0.0,0,0.0
2025-09-08T00:00:00Z,view_item,619,297,2.08,0.0,0,0.0
2025-09-09T00:00:00Z,page_view,2919,1495,1.95,0.0,0,0.0
2025-09-09T00:00:00Z,scroll,1458,543,2.69,0.0,0,0.0
2025-09-09T00:00:00Z,click,1113,516,2.16,0.0,0,0.0
2025-09-09T00:00:00Z,sign_up,303,190,1.59,0.0,43,0.0
2025-09-09T00:00:00Z,purchase,199,99,2.01,261.96,28,1511.68
2025-09-09T00:00:00Z,add_to_cart,299,102,2.93,346.4,0,0.0
2025-09-09T00:00:00Z,begin_checkout,188,95,1.98,0.0,0,0.0
2025-09-09T00:00:00Z,view_item,688,348,1.98,0.0,0,0.0
2025-09-10T00:00:00Z,page_view,2409,1565,1.54,0.0,0,0.0
2025-09-10T00:00:00Z,scroll,1218,765,1.59,0.0,0,0.0
2025-09-10T00:00:00Z,click,927,332,2.79,0.0,0,0.0
2025-09-10T00:00:00Z,sign_up,282,116,2.43,0.0,46,0.0
2025-09-10T00:00:00Z,purchase,186,104,1.79,285.51,32,1493.39
2025-09-10T00:00:00Z,add_to_cart,207,83,2.49,105.09,0,0.0
2025-09-10T00:00:00Z,begin_checkout,162,100,1.62,0.0,0,0.0
2025-09-10T00:00:00Z,view_item,559,279,2.0,0.0,0,0.0
2025-09-11T00:00:00Z,page_view,2474,974,2.54,0.0,0,0.0
2025-09-11T00:00:00Z,scroll,1294,791,1.64,0.0,0,0.0
2025-09-11T00:00:00Z,click,1036,638,1.62,0.0,0,0.0
2025-09-11T00:00:00Z,sign_up,297,120,2.48,0.0,42,0.0
2025-09-11T00:00:00Z,purchase,214,138,1.55,191.56,22,728.19
2025-09-11T00:00:00Z,add_to_cart,240,101,2.38,182.89,0,0.0
2025-09-11T00:00:00Z,begin_checkout,222,103,2.16,0.0,0,0.0
2025-09-11T00:00:00Z,view_item,670,221,3.03,0.0,0,0.0
2025-09-12T00:00:00Z,page_view,1865,573,3.25,0.0,0,0.0
2025-09-12T00:00:00Z,scroll,958,299,3.2,0.0,0,0.0
2025-09-12T00:00:00Z,click,773,435,1.78,0.0,0,0.0
2025-09-12T00:00:00Z,sign_up,228,143,1.59,0.0,46,0.0
2025-09-12T00:00:00Z,purchase,128,83,1.54,67.94,24,887.86
2025-09-12T00:00:00Z,add_to_cart,192,75,2.56,236.04,0,0.0
2025-09-12T00:00:00Z,begin_checkout,146,66,2.21,0.0,0,0.0
2025-09-12T00:00:00Z,view_item,456,214,2.13,0.0,0,0.0
2025-09-13T00:00:00Z,page_view,1663,837,1.99,0.0,0,0.0
2025-09-13T00:00:00Z,scroll,660,450,1.47,0.0,0,0.0
2025-09-13T00:00:00Z,click,526,251,2.1,0.0,0,0.0
2025-09-13T00:00:00Z,sign_up,214,118,1.81,0.0,33,0.0
2025-09-13T00:00:00Z,purchase,126,80,1.57,181.39,21,637.21
2025-09-13T00:00:00Z,add_to_cart,136,94,1.45,137.41,0,0.0
