date,event_name,session_source,session_medium,session_channel_group,conversions,total_users,sessions,event_count,total_revenue
2025-10-08T00:00:00Z,sign_up,(direct),(none),Direct,7,5,6,22,0.0
2025-10-08T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,6,27,0.0
2025-10-08T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-08T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,4,0.0
2025-10-08T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2025-10-08T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,6,148.77
2025-10-08T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,4,118.38
2025-10-08T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,40.99
2025-10-08T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,2,0.0
2025-10-08T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-08T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2025-10-08T00:00:00Z,begin_checkout,google,organic,Organic Search,10,8,9,23,0.0
2025-10-08T00:00:00Z,begin_checkout,(direct),(none),Direct,8,6,6,16,0.0
2025-10-08T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,13,0.0
2025-10-08T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,4,0.0
2025-10-08T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,4,0.0
2025-10-08T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,4,0.0
2025-10-09T00:00:00Z,sign_up,google,organic,Organic Search,12,9,9,31,0.0
2025-10-09T00:00:00Z,sign_up,(direct),(none),Direct,9,7,10,49,0.0
2025-10-09T00:00:00Z,sign_up,google,cpc,Paid Search,7,6,6,26,0.0
2025-10-09T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,21,0.0
2025-10-09T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2025-10-09T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-09T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,9,96.27
2025-10-09T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,7,125.0
2025-10-09T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,50.71
2025-10-09T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,44.59
2025-10-09T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,4,55.53
2025-10-09T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-09T00:00:00Z,begin_checkout,google,organic,Organic Search,16,13,16,40,0.0
2025-10-09T00:00:00Z,begin_checkout,(direct),(none),Direct,9,8,8,32,0.0
2025-10-09T00:00:00Z,begin_checkout,google,cpc,Paid Search,7,6,6,13,0.0
2025-10-09T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,3,7,0.0
2025-10-09T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,4,0.0
2025-10-09T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2025-10-10T00:00:00Z,sign_up,google,organic,Organic Search,23,19,19,94,0.0
2025-10-10T00:00:00Z,sign_up,(direct),(none),Direct,13,11,11,24,0.0
2025-10-10T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,6,29,0.0
2025-10-10T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,4,15,0.0
2025-10-10T00:00:00Z,sign_up,partner-blog.com,referral,Referral,4,3,3,14,0.0
2025-10-10T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-10T00:00:00Z,purchase,google,organic,Organic Search,6,5,6,29,197.27
2025-10-10T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,4,133.85
2025-10-10T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,37.05
2025-10-10T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,3,34.75
2025-10-10T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,4,0.0
2025-10-10T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2025-10-10T00:00:00Z,begin_checkout,google,organic,Organic Search,15,13,14,64,0.0
2025-10-10T00:00:00Z,begin_checkout,(direct),(none),Direct,9,7,8,34,0.0
2025-10-10T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,4,19,0.0
2025-10-10T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,4,18,0.0
2025-10-10T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-10T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2025-10-11T00:00:00Z,sign_up,google,organic,Organic Search,14,12,16,75,0.0
2025-10-11T00:00:00Z,sign_up,(direct),(none),Direct,6,5,6,20,0.0
2025-10-11T00:00:00Z,sign_up,google,cpc,Paid Search,4,3,4,16,0.0
2025-10-11T00:00:00Z,sign_up,facebook,social,Organic Social,2,1,1,2,0.0
2025-10-11T00:00:00Z,sign_up,partner-blog.com,referral,Referral,1,1,1,4,0.0
2025-10-11T00:00:00Z,sign_up,mailchimp,email,Email,0,1,1,4,0.0
2025-10-11T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,9,124.64
2025-10-11T00:00:00Z,purchase,(direct),(none),Direct,1,1,1,3,57.69
2025-10-11T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,51.2
2025-10-11T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,4,0.0
2025-10-11T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-11T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-11T00:00:00Z,begin_checkout,google,organic,Organic Search,5,4,4,12,0.0
2025-10-11T00:00:00Z,begin_checkout,(direct),(none),Direct,5,4,4,18,0.0
2025-10-11T00:00:00Z,begin_checkout,google,cpc,Paid Search,2,1,1,3,0.0
2025-10-11T00:00:00Z,begin_checkout,facebook,social,Organic Social,1,1,1,2,0.0
2025-10-11T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2025-10-11T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,3,0.0
2025-10-12T00:00:00Z,sign_up,google,organic,Organic Search,12,10,10,23,0.0
2025-10-12T00:00:00Z,sign_up,(direct),(none),Direct,5,4,5,21,0.0
2025-10-12T00:00:00Z,sign_up,google,cpc,Paid Search,3,2,2,8,0.0
2025-10-12T00:00:00Z,sign_up,facebook,social,Organic Social,2,1,1,3,0.0
2025-10-12T00:00:00Z,sign_up,partner-blog.com,referral,Referral,1,1,1,4,0.0
2025-10-12T00:00:00Z,sign_up,mailchimp,email,Email,0,1,1,2,0.0
2025-10-12T00:00:00Z,purchase,google,organic,Organic Search,2,1,1,2,96.2
2025-10-12T00:00:00Z,purchase,(direct),(none),Direct,1,1,1,2,50.34
2025-10-12T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,47.26
2025-10-12T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,2,0.0
2025-10-12T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-12T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-12T00:00:00Z,begin_checkout,google,organic,Organic Search,11,10,12,27,0.0
2025-10-12T00:00:00Z,begin_checkout,(direct),(none),Direct,6,5,5,22,0.0
2025-10-12T00:00:00Z,begin_checkout,google,cpc,Paid Search,3,2,2,4,0.0
2025-10-12T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,2,0.0
2025-10-12T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2025-10-12T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,3,0.0
2025-10-13T00:00:00Z,sign_up,google,organic,Organic Search,22,19,20,41,0.0
2025-10-13T00:00:00Z,sign_up,(direct),(none),Direct,8,7,9,38,0.0
2025-10-13T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,6,21,0.0
2025-10-13T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,19,0.0
2025-10-13T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,9,0.0
2025-10-13T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2025-10-13T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,8,179.98
2025-10-13T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,3,96.98
2025-10-13T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,41.46
2025-10-13T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,45.01
2025-10-13T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-13T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2025-10-13T00:00:00Z,begin_checkout,google,organic,Organic Search,17,14,16,79,0.0
2025-10-13T00:00:00Z,begin_checkout,(direct),(none),Direct,10,8,11,43,0.0
2025-10-13T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,20,0.0
2025-10-13T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,7,0.0
2025-10-13T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,4,0.0
2025-10-13T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2025-10-14T00:00:00Z,sign_up,google,organic,Organic Search,18,17,20,59,0.0
2025-10-14T00:00:00Z,sign_up,(direct),(none),Direct,9,7,8,22,0.0
2025-10-14T00:00:00Z,sign_up,google,cpc,Paid Search,8,6,6,15,0.0
2025-10-14T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,11,0.0
2025-10-14T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,5,0.0
2025-10-14T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2025-10-14T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,14,145.63
2025-10-14T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,8,178.86
2025-10-14T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,4,71.26
2025-10-14T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,44.34
2025-10-14T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-14T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-14T00:00:00Z,begin_checkout,google,organic,Organic Search,13,11,12,53,0.0
2025-10-14T00:00:00Z,begin_checkout,(direct),(none),Direct,8,7,9,19,0.0
2025-10-14T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,4,17,0.0
2025-10-14T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,2,0.0
2025-10-14T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,3,0.0
2025-10-14T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,3,0.0
2025-10-15T00:00:00Z,sign_up,google,organic,Organic Search,12,10,10,38,0.0
2025-10-15T00:00:00Z,sign_up,(direct),(none),Direct,10,8,10,33,0.0
2025-10-15T00:00:00Z,sign_up,google,cpc,Paid Search,4,3,4,12,0.0
2025-10-15T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,9,0.0
2025-10-15T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2025-10-15T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2025-10-15T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,7,143.89
2025-10-15T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,4,73.4
2025-10-15T00:00:00Z,purchase,google,cpc,Paid Search,2,1,1,3,107.16
2025-10-15T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,32.1
2025-10-15T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,4,0.0
2025-10-15T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2025-10-15T00:00:00Z,begin_checkout,google,organic,Organic Search,12,10,11,52,0.0
2025-10-15T00:00:00Z,begin_checkout,(direct),(none),Direct,8,7,9,21,0.0
2025-10-15T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,8,0.0
2025-10-15T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,3,0.0
2025-10-15T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2025-10-15T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,4,0.0
2025-10-16T00:00:00Z,sign_up,google,organic,Organic Search,14,13,16,69,0.0
2025-10-16T00:00:00Z,sign_up,(direct),(none),Direct,12,11,11,30,0.0
2025-10-16T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,6,20,0.0
2025-10-16T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,4,18,0.0
2025-10-16T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-16T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-16T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,5,144.06
2025-10-16T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,3,114.3
2025-10-16T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,30.49
2025-10-16T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,3,52.34
2025-10-16T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-16T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2025-10-16T00:00:00Z,begin_checkout,google,organic,Organic Search,13,12,16,56,0.0
2025-10-16T00:00:00Z,begin_checkout,(direct),(none),Direct,8,6,7,14,0.0
2025-10-16T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,23,0.0
2025-10-16T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-16T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2025-10-16T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2025-10-17T00:00:00Z,sign_up,google,organic,Organic Search,16,14,18,59,0.0
2025-10-17T00:00:00Z,sign_up,(direct),(none),Direct,8,7,8,23,0.0
2025-10-17T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,23,0.0
2025-10-17T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,16,0.0
2025-10-17T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,6,0.0
2025-10-17T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2025-10-17T00:00:00Z,purchase,google,organic,Organic Search,4,3,4,8,193.28
2025-10-17T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,5,168.4
2025-10-17T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,52.56
2025-10-17T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,3,0.0
2025-10-17T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-17T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-17T00:00:00Z,begin_checkout,google,organic,Organic Search,10,8,9,29,0.0
2025-10-17T00:00:00Z,begin_checkout,(direct),(none),Direct,5,4,5,21,0.0
2025-10-17T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,11,0.0
2025-10-17T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,2,0.0
2025-10-17T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-17T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2025-10-18T00:00:00Z,sign_up,google,organic,Organic Search,12,10,10,40,0.0
2025-10-18T00:00:00Z,sign_up,(direct),(none),Direct,7,5,6,25,0.0
2025-10-18T00:00:00Z,sign_up,google,cpc,Paid Search,6,5,5,20,0.0
2025-10-18T00:00:00Z,sign_up,facebook,social,Organic Social,2,1,1,4,0.0
2025-10-18T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-18T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2025-10-18T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,10,155.73
2025-10-18T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,3,87.51
2025-10-18T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,3,36.31
2025-10-18T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,3,0.0
2025-10-18T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-18T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-18T00:00:00Z,begin_checkout,google,organic,Organic Search,11,10,10,28,0.0
2025-10-18T00:00:00Z,begin_checkout,(direct),(none),Direct,8,6,7,34,0.0
2025-10-18T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,10,0.0
2025-10-18T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-18T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,1,1,1,2,0.0
2025-10-18T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2025-10-19T00:00:00Z,sign_up,google,organic,Organic Search,13,11,16,75,0.0
2025-10-19T00:00:00Z,sign_up,(direct),(none),Direct,8,6,8,39,0.0
2025-10-19T00:00:00Z,sign_up,google,cpc,Paid Search,4,3,3,6,0.0
2025-10-19T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-19T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,2,0.0
2025-10-19T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-19T00:00:00Z,purchase,google,organic,Organic Search,1,1,1,2,49.91
2025-10-19T00:00:00Z,purchase,(direct),(none),Direct,1,1,1,2,37.0
2025-10-19T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,36.3
2025-10-19T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,3,0.0
2025-10-19T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-19T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2025-10-19T00:00:00Z,begin_checkout,google,organic,Organic Search,9,7,7,32,0.0
2025-10-19T00:00:00Z,begin_checkout,(direct),(none),Direct,6,5,5,22,0.0
2025-10-19T00:00:00Z,begin_checkout,google,cpc,Paid Search,4,3,3,9,0.0
2025-10-19T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,2,0.0
2025-10-19T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-19T00:00:00Z,begin_checkout,mailchimp,email,Email,0,1,1,2,0.0
2025-10-20T00:00:00Z,sign_up,google,organic,Organic Search,21,18,20,75,0.0
2025-10-20T00:00:00Z,sign_up,(direct),(none),Direct,9,8,10,46,0.0
2025-10-20T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,23,0.0
2025-10-20T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,4,0.0
2025-10-20T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,3,0.0
2025-10-20T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-20T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,8,173.18
2025-10-20T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,2,113.68
2025-10-20T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,56.15
2025-10-20T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,2,0.0
2025-10-20T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,2,0.0
2025-10-20T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-20T00:00:00Z,begin_checkout,google,organic,Organic Search,21,17,21,74,0.0
2025-10-20T00:00:00Z,begin_checkout,(direct),(none),Direct,8,6,6,29,0.0
2025-10-20T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,17,0.0
2025-10-20T00:00:00Z,begin_checkout,facebook,social,Organic Social,5,4,5,21,0.0
2025-10-20T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,7,0.0
2025-10-20T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,2,0.0
2025-10-21T00:00:00Z,sign_up,google,organic,Organic Search,22,21,25,87,0.0
2025-10-21T00:00:00Z,sign_up,(direct),(none),Direct,8,7,8,37,0.0
2025-10-21T00:00:00Z,sign_up,google,cpc,Paid Search,9,8,10,44,0.0
2025-10-21T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,14,0.0
2025-10-21T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,7,0.0
2025-10-21T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2025-10-21T00:00:00Z,purchase,google,organic,Organic Search,4,3,3,12,153.83
2025-10-21T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,9,126.92
2025-10-21T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,51.97
2025-10-21T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,2,0.0
2025-10-21T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-21T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2025-10-21T00:00:00Z,begin_checkout,google,organic,Organic Search,15,13,13,38,0.0
2025-10-21T00:00:00Z,begin_checkout,(direct),(none),Direct,10,8,8,24,0.0
2025-10-21T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,22,0.0
2025-10-21T00:00:00Z,begin_checkout,facebook,social,Organic Social,4,3,4,16,0.0
2025-10-21T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2025-10-21T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2025-10-22T00:00:00Z,sign_up,google,organic,Organic Search,19,18,19,39,0.0
2025-10-22T00:00:00Z,sign_up,(direct),(none),Direct,11,10,12,35,0.0
2025-10-22T00:00:00Z,sign_up,google,cpc,Paid Search,7,6,8,17,0.0
2025-10-22T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,3,13,0.0
2025-10-22T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,6,0.0
2025-10-22T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,4,0.0
2025-10-22T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,7,163.66
2025-10-22T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,9,145.84
2025-10-22T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,51.56
2025-10-22T00:00:00Z,purchase,facebook,social,Organic Social,0,1,1,4,0.0
2025-10-22T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-22T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,3,0.0
2025-10-22T00:00:00Z,begin_checkout,google,organic,Organic Search,18,14,15,49,0.0
2025-10-22T00:00:00Z,begin_checkout,(direct),(none),Direct,8,7,9,24,0.0
2025-10-22T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,17,0.0
2025-10-22T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,4,0.0
2025-10-22T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,3,2,2,5,0.0
2025-10-22T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2025-10-23T00:00:00Z,sign_up,google,organic,Organic Search,17,15,19,44,0.0
2025-10-23T00:00:00Z,sign_up,(direct),(none),Direct,8,7,7,19,0.0
2025-10-23T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,19,0.0
2025-10-23T00:00:00Z,sign_up,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-23T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,6,0.0
2025-10-23T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,3,0.0
2025-10-23T00:00:00Z,purchase,google,organic,Organic Search,6,5,7,22,358.34
2025-10-23T00:00:00Z,purchase,(direct),(none),Direct,3,2,2,6,177.82
2025-10-23T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,2,44.68
2025-10-23T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,4,54.5
2025-10-23T00:00:00Z,purchase,partner-blog.com,referral,Referral,1,1,1,2,44.08
2025-10-23T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,4,0.0
2025-10-23T00:00:00Z,begin_checkout,google,organic,Organic Search,17,13,13,28,0.0
2025-10-23T00:00:00Z,begin_checkout,(direct),(none),Direct,12,9,9,18,0.0
2025-10-23T00:00:00Z,begin_checkout,google,cpc,Paid Search,5,4,5,24,0.0
2025-10-23T00:00:00Z,begin_checkout,facebook,social,Organic Social,3,2,2,5,0.0
2025-10-23T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2025-10-23T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,3,0.0
2025-10-24T00:00:00Z,sign_up,google,organic,Organic Search,23,19,21,76,0.0
2025-10-24T00:00:00Z,sign_up,(direct),(none),Direct,13,12,13,54,0.0
2025-10-24T00:00:00Z,sign_up,google,cpc,Paid Search,5,4,5,21,0.0
2025-10-24T00:00:00Z,sign_up,facebook,social,Organic Social,5,4,5,15,0.0
2025-10-24T00:00:00Z,sign_up,partner-blog.com,referral,Referral,3,2,2,8,0.0
2025-10-24T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2025-10-24T00:00:00Z,purchase,google,organic,Organic Search,4,3,4,17,132.53
2025-10-24T00:00:00Z,purchase,(direct),(none),Direct,2,1,1,4,79.5
2025-10-24T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,47.3
2025-10-24T00:00:00Z,purchase,facebook,social,Organic Social,1,1,1,2,44.57
2025-10-24T00:00:00Z,purchase,partner-blog.com,referral,Referral,0,1,1,3,0.0
2025-10-24T00:00:00Z,purchase,mailchimp,email,Email,0,1,1,2,0.0
2025-10-24T00:00:00Z,begin_checkout,google,organic,Organic Search,17,13,13,53,0.0
2025-10-24T00:00:00Z,begin_checkout,(direct),(none),Direct,10,9,11,34,0.0
2025-10-24T00:00:00Z,begin_checkout,google,cpc,Paid Search,6,5,7,18,0.0
2025-10-24T00:00:00Z,begin_checkout,facebook,social,Organic Social,2,1,1,3,0.0
2025-10-24T00:00:00Z,begin_checkout,partner-blog.com,referral,Referral,2,1,1,2,0.0
2025-10-24T00:00:00Z,begin_checkout,mailchimp,email,Email,1,1,1,4,0.0
2025-10-25T00:00:00Z,sign_up,google,organic,Organic Search,16,13,18,61,0.0
2025-10-25T00:00:00Z,sign_up,(direct),(none),Direct,9,7,9,19,0.0
2025-10-25T00:00:00Z,sign_up,google,cpc,Paid Search,4,3,3,12,0.0
2025-10-25T00:00:00Z,sign_up,facebook,social,Organic Social,4,3,4,15,0.0
2025-10-25T00:00:00Z,sign_up,partner-blog.com,referral,Referral,2,1,1,4,0.0
2025-10-25T00:00:00Z,sign_up,mailchimp,email,Email,1,1,1,2,0.0
2025-10-25T00:00:00Z,purchase,google,organic,Organic Search,3,2,2,7,179.26
2025-10-25T00:00:00Z,purchase,(direct),(none),Direct,1,1,1,2,50.41
2025-10-25T00:00:00Z,purchase,google,cpc,Paid Search,1,1,1,4,46.45
