date,landing_page,sessions,total_users,new_users,bounce_rate,engagement_rate,avg_session_duration,conversions,total_revenue
2025-08-12T00:00:00Z,/signup,106,94,39,43.5,55.76,101.5,2,72.8
2025-08-13T00:00:00Z,/,324,250,110,47.74,51.8,83.2,11,594.52
2025-08-13T00:00:00Z,/features,151,122,58,36.07,63.82,111.7,7,268.55
2025-08-13T00:00:00Z,/pricing,168,127,68,44.88,53.71,190.9,7,300.36
2025-08-13T00:00:00Z,/blog,174,150,80,39.24,62.29,110.4,4,165.14
2025-08-13T00:00:00Z,/blog/analytics-guide,163,132,60,50.04,51.28,188.6,6,194.44
2025-08-13T00:00:00Z,/signup,97,84,40,47.9,51.92,124.3,3,115.32
2025-08-14T00:00:00Z,/,349,282,98,49.24,49.9,105.5,14,696.47
2025-08-14T00:00:00Z,/features,165,147,69,36.17,64.0,138.7,4,144.79
2025-08-14T00:00:00Z,/pricing,153,116,62,42.58,55.66,133.0,4,164.36
2025-08-14T00:00:00Z,/blog,184,138,55,50.56,50.02,176.3,8,322.42
2025-08-14T00:00:00Z,/blog/analytics-guide,181,143,77,44.16,55.94,146.9,6,272.3
2025-08-14T00:00:00Z,/signup,104,83,43,51.56,47.35,111.1,4,193.97
2025-08-15T00:00:00Z,/,338,277,110,47.22,51.69,114.8,8,415.13
2025-08-15T00:00:00Z,/features,162,143,54,47.79,53.61,122.1,5,153.07
2025-08-15T00:00:00Z,/pricing,203,168,63,36.63,61.62,198.4,4,157.96
2025-08-15T00:00:00Z,/blog,178,140,67,46.77,52.29,102.5,6,273.24
2025-08-15T00:00:00Z,/blog/analytics-guide,185,142,67,37.19,61.7,106.5,5,290.02
2025-08-15T00:00:00Z,/signup,108,84,39,43.49,56.25,82.0,5,223.08
2025-08-16T00:00:00Z,/,291,245,124,36.3,65.14,151.6,7,391.29
2025-08-16T00:00:00Z,/features,161,133,64,45.58,53.16,99.2,5,255.73
2025-08-16T00:00:00Z,/pricing,152,135,71,38.99,62.08,85.2,4,201.34
2025-08-16T00:00:00Z,/blog,123,103,41,53.09,48.53,150.0,2,94.68
2025-08-16T00:00:00Z,/blog/analytics-guide,125,107,40,44.64,55.66,86.7,5,226.14
2025-08-16T00:00:00Z,/signup,87,71,30,51.79,47.85,122.0,4,167.0
2025-08-17T00:00:00Z,/,309,252,115,35.46,66.44,137.3,10,586.49
2025-08-17T00:00:00Z,/features,143,114,43,37.11,64.84,159.9,6,181.75
2025-08-17T00:00:00Z,/pricing,173,145,69,51.16,48.05,152.6,4,181.48
2025-08-17T00:00:00Z,/blog,155,117,52,54.74,47.15,131.4,7,350.72
2025-08-17T00:00:00Z,/blog/analytics-guide,143,115,55,39.33,62.28,91.5,3,126.35
2025-08-17T00:00:00Z,/signup,91,70,27,49.54,49.56,121.3,2,85.89
2025-08-18T00:00:00Z,/,344,300,105,39.63,61.93,152.9,14,523.07
2025-08-18T00:00:00Z,/features,194,172,61,51.22,47.68,168.5,4,235.42
2025-08-18T00:00:00Z,/pricing,195,155,65,39.24,60.47,156.6,5,296.78
2025-08-18T00:00:00Z,/blog,178,153,77,53.36,48.4,118.1,5,207.74
2025-08-18T00:00:00Z,/blog/analytics-guide,209,157,57,37.75,61.38,136.9,8,282.25
2025-08-18T00:00:00Z,/signup,134,100,51,50.64,50.44,151.4,5,172.52
2025-08-19T00:00:00Z,/,391,332,147,41.03,58.54,172.8,16,513.58
2025-08-19T00:00:00Z,/features,192,151,76,42.06,56.44,104.3,5,201.97
2025-08-19T00:00:00Z,/pricing,217,190,104,35.28,64.78,82.6,5,187.65
2025-08-19T00:00:00Z,/blog,209,164,81,52.98,47.11,169.6,8,259.0
2025-08-19T00:00:00Z,/blog/analytics-guide,218,185,67,43.84,56.6,114.7,9,410.91
2025-08-19T00:00:00Z,/signup,118,100,39,54.39,44.27,193.6,4,151.9
2025-08-20T00:00:00Z,/,473,411,193,36.63,64.47,119.0,16,850.82
2025-08-20T00:00:00Z,/features,215,176,80,44.89,55.97,171.9,10,421.74
2025-08-20T00:00:00Z,/pricing,204,157,74,48.05,50.44,116.5,5,194.84
2025-08-20T00:00:00Z,/blog,205,171,84,43.9,55.06,191.5,6,323.06
2025-08-20T00:00:00Z,/blog/analytics-guide,182,140,57,50.33,48.17,139.9,7,262.63
2025-08-20T00:00:00Z,/signup,154,128,46,38.1,60.04,160.8,6,296.64
2025-08-21T00:00:00Z,/,421,335,173,36.22,61.95,83.3,14,697.25
2025-08-21T00:00:00Z,/features,198,160,72,53.56,46.42,121.0,9,467.96
2025-08-21T00:00:00Z,/pricing,216,191,80,42.15,58.12,151.1,8,365.51
2025-08-21T00:00:00Z,/blog,201,154,60,42.89,58.07,178.5,8,319.31
2025-08-21T00:00:00Z,/blog/analytics-guide,180,161,82,35.1,64.62,169.7,6,219.33
2025-08-21T00:00:00Z,/signup,125,97,51,39.14,61.3,198.5,2,118.15
2025-08-22T00:00:00Z,/,381,319,163,41.22,58.4,159.5,10,483.95
2025-08-22T00:00:00Z,/features,187,149,73,52.63,48.83,160.3,7,225.97
2025-08-22T00:00:00Z,/pricing,226,171,93,50.33,51.27,141.6,10,579.71
2025-08-22T00:00:00Z,/blog,189,149,81,50.68,47.8,187.4,6,311.54
2025-08-22T00:00:00Z,/blog/analytics-guide,228,187,79,50.82,47.29,160.8,5,171.0
2025-08-22T00:00:00Z,/signup,116,91,48,42.34,55.78,85.3,4,165.29
2025-08-23T00:00:00Z,/,304,259,123,40.97,57.29,81.0,10,423.14
2025-08-23T00:00:00Z,/features,150,127,48,44.62,56.5,156.8,6,296.04
2025-08-23T00:00:00Z,/pricing,134,101,48,35.47,63.73,158.4,3,174.13
2025-08-23T00:00:00Z,/blog,131,109,54,39.12,61.66,126.8,2,88.84
2025-08-23T00:00:00Z,/blog/analytics-guide,147,123,65,35.24,63.19,189.1,4,223.21
2025-08-23T00:00:00Z,/signup,93,74,25,44.8,57.03,84.3,3,178.04
2025-08-24T00:00:00Z,/,246,197,99,36.42,65.31,156.1,10,318.82
2025-08-24T00:00:00Z,/features,131,113,46,46.15,55.67,165.9,3,98.43
2025-08-24T00:00:00Z,/pricing,130,115,43,45.25,56.57,149.1,4,172.18
2025-08-24T00:00:00Z,/blog,145,113,47,48.72,52.2,162.0,7,368.57
2025-08-24T00:00:00Z,/blog/analytics-guide,122,94,37,45.28,56.03,107.6,3,116.54
2025-08-24T00:00:00Z,/signup,99,80,40,37.62,61.89,196.5,4,187.72
2025-08-25T00:00:00Z,/,429,332,127,50.71,51.23,155.9,17,878.55
2025-08-25T00:00:00Z,/features,200,154,69,45.46,56.5,94.8,4,222.25
2025-08-25T00:00:00Z,/pricing,182,157,66,47.62,50.39,144.4,4,146.83
2025-08-25T00:00:00Z,/blog,208,161,73,48.8,50.88,90.3,6,337.33
2025-08-25T00:00:00Z,/blog/analytics-guide,177,146,79,45.58,56.0,141.0,7,262.01
2025-08-25T00:00:00Z,/signup,134,105,36,51.61,49.28,143.6,3,110.41
2025-08-26T00:00:00Z,/,416,335,126,52.26,46.3,173.5,13,581.96
2025-08-26T00:00:00Z,/features,182,147,55,49.66,52.08,139.5,7,225.48
2025-08-26T00:00:00Z,/pricing,234,182,72,43.53,57.99,148.6,8,404.49
2025-08-26T00:00:00Z,/blog,210,172,61,37.39,61.38,199.3,7,292.88
2025-08-26T00:00:00Z,/blog/analytics-guide,192,157,70,52.5,45.99,135.8,4,233.46
2025-08-26T00:00:00Z,/signup,123,108,41,40.14,61.81,112.7,5,202.23
2025-08-27T00:00:00Z,/,415,369,149,50.02,49.29,135.0,15,480.99
2025-08-27T00:00:00Z,/features,223,192,104,35.68,63.86,176.8,8,361.81
2025-08-27T00:00:00Z,/pricing,196,174,74,43.9,54.41,104.3,5,186.66
2025-08-27T00:00:00Z,/blog,232,179,68,35.9,62.91,109.6,9,464.67
2025-08-27T00:00:00Z,/blog/analytics-guide,218,184,76,50.04,51.35,195.8,7,404.55
2025-08-27T00:00:00Z,/signup,146,119,43,40.92,58.12,199.6,5,175.83
2025-08-28T00:00:00Z,/,359,313,132,51.54,47.32,105.0,7,266.35
2025-08-28T00:00:00Z,/features,224,173,74,42.66,57.63,187.8,8,347.91
2025-08-28T00:00:00Z,/pricing,218,194,99,50.17,50.41,183.4,5,164.51
2025-08-28T00:00:00Z,/blog,187,144,57,47.1,52.61,115.1,9,447.26
2025-08-28T00:00:00Z,/blog/analytics-guide,189,150,58,52.6,49.11,89.6,6,208.23
2025-08-28T00:00:00Z,/signup,123,108,58,45.58,55.03,137.0,3,146.55
2025-08-29T00:00:00Z,/,467,388,181,45.01,53.43,114.3,11,426.78
2025-08-29T00:00:00Z,/features,191,146,62,46.25,53.76,94.4,4,237.53
2025-08-29T00:00:00Z,/pricing,179,143,68,46.16,55.03,129.3,3,126.8
2025-08-29T00:00:00Z,/blog,203,156,77,40.91,60.14,92.9,8,388.22
2025-08-29T00:00:00Z,/blog/analytics-guide,187,144,77,35.24,64.81,128.1,5,275.12
2025-08-29T00:00:00Z,/signup,148,114,55,41.16,60.29,152.3,3,171.21
2025-08-30T00:00:00Z,/,323,254,134,42.03,56.33,134.4,14,515.67
2025-08-30T00:00:00Z,/features,157,137,73,42.87,55.77,132.4,6,314.87
2025-08-30T00:00:00Z,/pricing,146,120,61,48.11,52.8,106.1,3,177.0
2025-08-30T00:00:00Z,/blog,162,135,70,49.56,50.66,100.6,7,371.58
2025-08-30T00:00:00Z,/blog/analytics-guide,163,134,58,35.4,62.64,173.0,5,252.04
2025-08-30T00:00:00Z,/signup,119,98,49,51.28,48.23,186.7,4,128.18
2025-08-31T00:00:00Z,/,286,244,100,50.96,50.52,195.1,11,546.96
2025-08-31T00:00:00Z,/features,141,112,60,54.67,47.2,151.6,6,278.89
2025-08-31T00:00:00Z,/pricing,150,126,47,52.16,46.58,124.5,6,235.74
2025-08-31T00:00:00Z,/blog,172,150,73,45.1,56.49,130.8,4,172.08
2025-08-31T00:00:00Z,/blog/analytics-guide,156,124,65,37.94,60.56,195.5,7,338.28
2025-08-31T00:00:00Z,/signup,104,88,32,47.82,53.7,107.3,4,189.67
2025-09-01T00:00:00Z,/,429,337,171,53.52,47.17,83.4,18,918.39
2025-09-01T00:00:00Z,/features,228,177,66,42.9,59.03,120.6,7,278.13
2025-09-01T00:00:00Z,/pricing,220,181,89,35.56,63.33,88.8,8,434.37
2025-09-01T00:00:00Z,/blog,190,166,87,50.8,49.99,142.6,4,126.71
2025-09-01T00:00:00Z,/blog/analytics-guide,211,185,97,44.1,54.3,125.1,7,383.31
2025-09-01T00:00:00Z,/signup,154,133,70,50.32,49.2,131.4,5,242.72
2025-09-02T00:00:00Z,/,356,285,113,39.21,59.08,102.1,13,778.55
2025-09-02T00:00:00Z,/features,226,187,83,45.83,53.1,107.5,6,309.23
2025-09-02T00:00:00Z,/pricing,186,144,56,45.09,55.05,114.8,4,143.13
2025-09-02T00:00:00Z,/blog,228,201,106,51.38,47.67,192.7,11,468.98
2025-09-02T00:00:00Z,/blog/analytics-guide,210,165,68,44.3,55.35,165.4,9,390.93
2025-09-02T00:00:00Z,/signup,141,118,52,53.49,47.67,181.0,3,145.02
2025-09-03T00:00:00Z,/,375,324,140,48.29,52.96,88.8,10,371.25
2025-09-03T00:00:00Z,/features,215,187,82,40.78,58.35,82.6,5,259.25
2025-09-03T00:00:00Z,/pricing,237,184,85,44.18,54.89,181.0,5,219.28
2025-09-03T00:00:00Z,/blog,225,192,79,53.35,45.29,98.6,5,164.01
2025-09-03T00:00:00Z,/blog/analytics-guide,190,147,78,41.5,60.41,150.5,5,196.16
2025-09-03T00:00:00Z,/signup,155,116,62,48.86,49.9,194.4,3,138.11
2025-09-04T00:00:00Z,/,443,379,181,42.78,57.78,94.8,18,740.02
2025-09-04T00:00:00Z,/features,201,162,87,50.34,48.62,189.5,8,405.36
2025-09-04T00:00:00Z,/pricing,230,186,101,47.1,53.71,156.0,6,294.49
2025-09-04T00:00:00Z,/blog,196,156,69,47.85,52.31,129.1,6,341.81
2025-09-04T00:00:00Z,/blog/analytics-guide,222,167,73,36.14,65.52,127.3,9,321.78
2025-09-04T00:00:00Z,/signup,151,114,40,46.69,54.17,191.0,7,374.98
2025-09-05T00:00:00Z,/,442,353,125,41.81,58.84,144.2,13,626.39
2025-09-05T00:00:00Z,/features,233,181,88,48.31,52.54,81.7,10,491.72
2025-09-05T00:00:00Z,/pricing,194,165,63,35.92,62.75,138.0,7,329.89
2025-09-05T00:00:00Z,/blog,179,157,55,36.05,64.71,186.3,8,339.44
2025-09-05T00:00:00Z,/blog/analytics-guide,220,170,69,53.22,47.65,135.7,7,331.94
2025-09-05T00:00:00Z,/signup,142,122,44,43.44,54.97,173.0,3,106.24
2025-09-06T00:00:00Z,/,288,249,128,44.46,53.56,106.7,12,429.1
2025-09-06T00:00:00Z,/features,141,115,53,35.25,62.99,165.9,5,282.17
2025-09-06T00:00:00Z,/pricing,129,114,57,39.67,61.54,153.9,4,235.46
2025-09-06T00:00:00Z,/blog,165,137,57,38.69,61.73,182.3,6,228.65
2025-09-06T00:00:00Z,/blog/analytics-guide,130,112,47,37.04,64.31,185.1,5,287.45
2025-09-06T00:00:00Z,/signup,85,76,30,51.34,48.22,116.3,3,172.03
2025-09-07T00:00:00Z,/,280,245,99,44.86,55.03,179.4,10,326.75
2025-09-07T00:00:00Z,/features,166,146,53,51.66,48.16,119.3,4,189.64
2025-09-07T00:00:00Z,/pricing,134,110,58,46.26,55.73,96.0,3,124.94
2025-09-07T00:00:00Z,/blog,132,99,40,53.05,45.03,97.7,4,195.17
2025-09-07T00:00:00Z,/blog/analytics-guide,168,132,71,37.29,64.65,80.4,4,146.29
2025-09-07T00:00:00Z,/signup,96,83,32,35.01,66.38,186.3,2,91.52
2025-09-08T00:00:00Z,/,395,315,155,46.71,51.8,195.1,9,323.41
2025-09-08T00:00:00Z,/features,182,150,53,46.02,53.92,113.2,6,336.38
2025-09-08T00:00:00Z,/pricing,177,137,64,51.55,48.95,152.6,6,187.76
2025-09-08T00:00:00Z,/blog,212,170,87,42.83,58.04,149.4,4,145.64
2025-09-08T00:00:00Z,/blog/analytics-guide,206,176,89,46.24,53.58,167.9,9,385.75
2025-09-08T00:00:00Z,/signup,116,94,42,53.64,46.75,129.3,2,90.86
2025-09-09T00:00:00Z,/,442,391,154,45.33,54.04,108.8,10,443.03
2025-09-09T00:00:00Z,/features,231,185,77,44.23,54.36,90.7,8,312.12
2025-09-09T00:00:00Z,/pricing,195,156,81,50.72,47.32,129.9,5,234.6
2025-09-09T00:00:00Z,/blog,194,145,67,48.71,50.22,169.5,7,252.72
2025-09-09T00:00:00Z,/blog/analytics-guide,197,155,74,37.67,63.58,198.7,7,409.07
2025-09-09T00:00:00Z,/signup,137,112,51,42.57,55.57,175.9,5,214.44
2025-09-10T00:00:00Z,/,426,321,161,49.49,52.08,185.4,13,530.0
2025-09-10T00:00:00Z,/features,183,154,70,48.0,53.09,140.0,7,240.25
2025-09-10T00:00:00Z,/pricing,235,196,96,46.62,52.29,181.1,7,344.67
2025-09-10T00:00:00Z,/blog,210,180,92,46.42,52.38,183.5,9,359.56
2025-09-10T00:00:00Z,/blog/analytics-guide,198,159,85,42.43,56.47,161.3,8,354.25
2025-09-10T00:00:00Z,/signup,153,123,45,54.47,45.17,97.4,6,312.98
2025-09-11T00:00:00Z,/,361,272,117,38.65,60.05,197.0,8,461.75
2025-09-11T00:00:00Z,/features,226,175,82,49.02,52.1,187.6,5,229.36
2025-09-11T00:00:00Z,/pricing,181,141,53,53.6,48.08,198.8,7,393.38
2025-09-11T00:00:00Z,/blog,195,154,73,45.71,53.13,101.9,4,202.41
2025-09-11T00:00:00Z,/blog/analytics-guide,225,179,86,50.43,49.92,93.7,7,325.8
2025-09-11T00:00:00Z,/signup,151,114,59,39.59,61.77,198.2,4,171.02
2025-09-12T00:00:00Z,/,385,338,152,52.88,48.04,157.6,10,570.45
2025-09-12T00:00:00Z,/features,188,160,72,36.58,64.8,118.5,8,462.36
2025-09-12T00:00:00Z,/pricing,203,162,65,50.66,48.15,197.8,8,340.8
2025-09-12T00:00:00Z,/blog,221,192,68,49.7,50.56,198.7,6,202.72
2025-09-12T00:00:00Z,/blog/analytics-guide,237,190,88,38.73,60.36,129.1,10,345.55
2025-09-12T00:00:00Z,/signup,149,118,44,54.85,45.13,91.1,3,97.87
2025-09-13T00:00:00Z,/,264,224,122,47.09,51.59,134.5,9,369.93
2025-09-13T00:00:00Z,/features,148,130,48,47.95,51.22,171.6,3,135.95
2025-09-13T00:00:00Z,/pricing,157,137,67,35.87,64.0,114.4,5,280.44
2025-09-13T00:00:00Z,/blog,150,119,62,43.75,57.87,129.0,4,211.54
2025-09-13T00:00:00Z,/blog/analytics-guide,128,106,40,52.1,47.28,122.4,6,354.76
2025-09-13T00:00:00Z,/signup,101,87,39,51.28,49.07,193.9,4,207.46
2025-09-14T00:00:00Z,/,290,257,108,41.13,60.8,147.0,14,678.91
2025-09-14T00:00:00Z,/features,141,118,46,54.57,46.5,87.5,3,97.69
2025-09-14T00:00:00Z,/pricing,164,128,59,43.31,56.74,88.3,7,292.2
2025-09-14T00:00:00Z,/blog,153,121,45,45.09,54.89,91.9,6,274.53
2025-09-14T00:00:00Z,/blog/analytics-guide,155,137,73,49.94,49.65,106.4,7,358.06
2025-09-14T00:00:00Z,/signup,100,81,33,36.23,62.64,113.3,4,150.54
2025-09-15T00:00:00Z,/,434,379,163,40.83,59.32,165.0,20,853.82
2025-09-15T00:00:00Z,/features,225,171,62,52.1,47.46,189.1,10,457.61
2025-09-15T00:00:00Z,/pricing,202,153,81,54.11,47.75,178.2,4,160.19
2025-09-15T00:00:00Z,/blog,202,174,72,47.96,52.83,123.6,5,206.5
2025-09-15T00:00:00Z,/blog/analytics-guide,192,150,66,40.56,60.7,84.3,6,336.76
2025-09-15T00:00:00Z,/signup,146,118,64,42.63,57.3,92.2,5,164.27
2025-09-16T00:00:00Z,/,410,312,142,48.29,50.85,114.3,14,767.51
2025-09-16T00:00:00Z,/features,201,172,78,49.55,52.01,171.8,7,285.62
2025-09-16T00:00:00Z,/pricing,225,185,69,38.08,62.22,149.4,5,254.15
2025-09-16T00:00:00Z,/blog,250,195,83,35.67,62.84,144.0,6,221.01
2025-09-16T00:00:00Z,/blog/analytics-guide,232,202,75,44.71,56.87,110.0,5,278.95
2025-09-16T00:00:00Z,/signup,147,127,46,40.5,60.01,142.8,4,222.02
2025-09-17T00:00:00Z,/,363,272,95,48.57,52.86,148.9,9,342.23
2025-09-17T00:00:00Z,/features,193,170,71,53.41,48.36,170.4,9,331.37
2025-09-17T00:00:00Z,/pricing,215,175,79,54.21,45.21,157.7,7,217.05
2025-09-17T00:00:00Z,/blog,197,162,66,42.05,57.5,125.4,5,277.07
2025-09-17T00:00:00Z,/blog/analytics-guide,184,158,68,37.07,63.84,130.8,6,216.34
2025-09-17T00:00:00Z,/signup,141,112,47,43.39,56.24,88.9,6,216.95
2025-09-18T00:00:00Z,/,371,314,126,40.19,59.39,108.9,13,719.5
2025-09-18T00:00:00Z,/features,172,151,70,46.11,54.73,154.7,6,231.28
2025-09-18T00:00:00Z,/pricing,180,151,55,47.08,51.82,111.7,7,384.39
2025-09-18T00:00:00Z,/blog,195,175,75,48.6,52.39,96.3,6,357.75
2025-09-18T00:00:00Z,/blog/analytics-guide,227,201,83,45.12,53.66,147.8,5,276.14
2025-09-18T00:00:00Z,/signup,127,110,42,46.23,54.53,164.3,5,185.24
2025-09-19T00:00:00Z,/,382,298,123,38.09,63.44,84.3,11,463.72
2025-09-19T00:00:00Z,/features,206,155,85,53.92,47.42,124.3,6,251.57
2025-09-19T00:00:00Z,/pricing,199,175,93,43.47,57.79,162.4,9,288.42
2025-09-19T00:00:00Z,/blog,196,151,78,54.66,46.8,137.4,4,129.77
2025-09-19T00:00:00Z,/blog/analytics-guide,223,195,94,38.89,62.75,158.2,8,331.72
2025-09-19T00:00:00Z,/signup,135,108,51,40.44,61.26,99.8,5,210.63
2025-09-20T00:00:00Z,/,272,212,94,37.38,64.47,97.0,6,317.67
2025-09-20T00:00:00Z,/features,154,136,49,36.87,64.75,107.6,6,208.03
2025-09-20T00:00:00Z,/pricing,148,119,45,36.71,63.24,87.8,4,125.3
2025-09-20T00:00:00Z,/blog,126,110,56,43.7,56.82,194.1,3,146.85
2025-09-20T00:00:00Z,/blog/analytics-guide,144,127,56,44.56,54.3,94.6,6,243.85
2025-09-20T00:00:00Z,/signup,89,69,24,42.18,58.9,130.7,2,67.89
2025-09-21T00:00:00Z,/,324,251,109,38.64,60.64,142.0,11,473.96
2025-09-21T00:00:00Z,/features,150,117,52,48.94,50.1,181.3,5,226.83
2025-09-21T00:00:00Z,/pricing,152,122,59,45.44,53.76,148.2,5,180.72
2025-09-21T00:00:00Z,/blog,159,122,54,38.61,59.57,155.2,3,127.54
2025-09-21T00:00:00Z,/blog/analytics-guide,149,114,40,38.2,60.07,155.2,5,222.07
2025-09-21T00:00:00Z,/signup,96,76,31,37.0,63.53,129.6,3,160.86
2025-09-22T00:00:00Z,/,433,366,164,50.64,47.59,172.4,17,810.27
2025-09-22T00:00:00Z,/features,245,189,102,45.01,55.16,159.6,6,272.31
2025-09-22T00:00:00Z,/pricing,223,197,98,48.6,49.86,150.3,8,351.28
2025-09-22T00:00:00Z,/blog,185,145,66,43.55,55.36,161.1,7,401.08
2025-09-22T00:00:00Z,/blog/analytics-guide,204,159,64,52.0,46.01,198.4,9,393.8
2025-09-22T00:00:00Z,/signup,128,108,43,49.41,50.65,89.4,4,231.13
2025-09-23T00:00:00Z,/,469,397,151,49.39,51.83,81.4,19,975.74
2025-09-23T00:00:00Z,/features,208,181,75,47.79,51.87,133.9,6,294.32
2025-09-23T00:00:00Z,/pricing,221,187,78,54.07,47.7,107.8,10,435.91
2025-09-23T00:00:00Z,/blog,245,184,95,39.34,58.79,191.2,9,355.75
2025-09-23T00:00:00Z,/blog/analytics-guide,243,206,87,51.2,48.38,136.4,7,400.19
2025-09-23T00:00:00Z,/signup,151,132,66,45.11,55.84,138.4,4,162.42
2025-09-24T00:00:00Z,/,365,281,105,36.78,61.58,108.3,15,641.17
2025-09-24T00:00:00Z,/features,190,155,60,39.73,61.61,92.1,5,151.09
2025-09-24T00:00:00Z,/pricing,204,158,65,49.71,50.02,128.6,5,219.1
2025-09-24T00:00:00Z,/blog,225,185,77,50.51,51.0,189.8,9,407.07
2025-09-24T00:00:00Z,/blog/analytics-guide,185,158,84,49.92,50.39,89.9,3,138.45
2025-09-24T00:00:00Z,/signup,138,110,58,37.22,63.9,106.9,5,298.57
2025-09-25T00:00:00Z,/,431,360,128,44.91,57.02,164.9,15,566.25
2025-09-25T00:00:00Z,/features,198,165,87,54.51,47.32,140.3,6,181.1
2025-09-25T00:00:00Z,/pricing,194,169,61,40.28,61.27,182.7,5,288.55
2025-09-25T00:00:00Z,/blog,178,143,70,50.23,49.6,190.0,5,294.23
2025-09-25T00:00:00Z,/blog/analytics-guide,193,145,54,46.28,54.66,133.6,7,331.41
2025-09-25T00:00:00Z,/signup,114,89,36,37.31,64.48,162.0,5,286.46
2025-09-26T00:00:00Z,/,483,417,192,52.05,46.88,140.2,10,563.46
2025-09-26T00:00:00Z,/features,223,180,84,42.44,57.14,166.6,9,405.4
2025-09-26T00:00:00Z,/pricing,197,159,81,40.58,60.97,148.5,5,160.41
2025-09-26T00:00:00Z,/blog,237,206,104,42.77,56.23,129.6,7,347.52
2025-09-26T00:00:00Z,/blog/analytics-guide,238,185,73,44.79,53.38,198.0,8,478.95
2025-09-26T00:00:00Z,/signup,135,119,50,47.75,53.87,114.4,6,323.95
2025-09-27T00:00:00Z,/,257,220,107,35.64,62.91,85.8,10,561.09
2025-09-27T00:00:00Z,/features,130,110,48,51.29,49.02,169.1,3,135.06
2025-09-27T00:00:00Z,/pricing,142,108,48,53.39,45.9,154.0,3,151.36
2025-09-27T00:00:00Z,/blog,158,138,69,53.04,45.2,193.6,4,142.78
2025-09-27T00:00:00Z,/blog/analytics-guide,142,114,56,43.96,56.29,146.5,3,111.89
2025-09-27T00:00:00Z,/signup,87,70,24,36.19,65.66,95.1,2,95.5
2025-09-28T00:00:00Z,/,299,249,131,46.12,53.78,144.0,11,361.65
2025-09-28T00:00:00Z,/features,144,111,49,50.64,49.34,156.0,3,162.9
2025-09-28T00:00:00Z,/pricing,144,122,48,43.57,54.82,143.1,6,329.31
2025-09-28T00:00:00Z,/blog,162,137,75,35.07,65.56,117.8,7,245.12
2025-09-28T00:00:00Z,/blog/analytics-guide,142,122,64,45.14,55.56,133.3,4,177.9
2025-09-28T00:00:00Z,/signup,118,105,56,41.96,57.13,105.7,4,230.69
2025-09-29T00:00:00Z,/,435,370,159,39.08,60.94,137.4,9,508.7
2025-09-29T00:00:00Z,/features,171,148,66,45.81,55.27,144.0,5,161.17
2025-09-29T00:00:00Z,/pricing,196,165,60,39.07,59.37,170.1,4,193.6
2025-09-29T00:00:00Z,/blog,168,135,65,51.85,48.05,163.4,4,170.29
2025-09-29T00:00:00Z,/blog/analytics-guide,184,155,60,40.78,61.15,90.7,8,341.14
2025-09-29T00:00:00Z,/signup,123,97,34,35.15,64.61,124.6,2,89.51
2025-09-30T00:00:00Z,/,459,345,129,36.28,63.28,123.8,15,842.83
2025-09-30T00:00:00Z,/features,198,151,63,37.17,61.7,128.5,6,263.06
2025-09-30T00:00:00Z,/pricing,219,168,65,38.25,60.4,143.2,7,243.07
2025-09-30T00:00:00Z,/blog,199,170,62,44.0,56.65,179.1,6,183.24
2025-09-30T00:00:00Z,/blog/analytics-guide,216,169,67,40.99,57.72,142.2,9,298.63
2025-09-30T00:00:00Z,/signup,134,117,45,37.96,61.82,172.2,3,136.12
2025-10-01T00:00:00Z,/,415,336,178,51.49,46.63,154.0,19,916.93
2025-10-01T00:00:00Z,/features,212,167,73,44.79,57.15,123.6,8,284.88
2025-10-01T00:00:00Z,/pricing,225,197,74,38.9,62.34,192.9,10,484.44
2025-10-01T00:00:00Z,/blog,199,152,77,42.54,55.71,150.0,6,244.09
2025-10-01T00:00:00Z,/blog/analytics-guide,187,152,67,42.94,56.85,189.3,4,145.73
2025-10-01T00:00:00Z,/signup,132,112,59,41.99,57.77,174.8,4,140.24
2025-10-02T00:00:00Z,/,354,284,135,49.75,49.53,120.1,12,544.92
2025-10-02T00:00:00Z,/features,212,190,75,47.06,51.99,170.9,8,259.79
2025-10-02T00:00:00Z,/pricing,220,192,104,37.71,61.72,132.0,9,290.49
2025-10-02T00:00:00Z,/blog,182,155,57,51.18,47.15,140.0,5,268.21
2025-10-02T00:00:00Z,/blog/analytics-guide,197,161,82,49.53,48.75,157.0,6,312.57
2025-10-02T00:00:00Z,/signup,118,91,40,48.15,50.46,109.6,2,114.87
2025-10-03T00:00:00Z,/,460,349,134,39.27,59.44,178.9,21,1178.23
2025-10-03T00:00:00Z,/features,197,169,68,54.94,46.44,114.8,4,226.8
2025-10-03T00:00:00Z,/pricing,197,175,81,46.29,53.58,166.1,9,355.25
2025-10-03T00:00:00Z,/blog,235,204,98,53.56,47.75,110.1,10,411.13
2025-10-03T00:00:00Z,/blog/analytics-guide,242,184,99,52.96,47.32,183.2,8,418.1
2025-10-03T00:00:00Z,/signup,150,116,45,39.4,61.46,85.2,5,274.05
2025-10-04T00:00:00Z,/,315,261,112,37.93,60.36,122.6,13,458.82
2025-10-04T00:00:00Z,/features,144,118,62,50.6,48.54,146.1,4,189.15
2025-10-04T00:00:00Z,/pricing,156,134,51,38.39,60.98,190.2,4,232.22
2025-10-04T00:00:00Z,/blog,159,133,58,36.63,63.92,198.4,7,409.02
2025-10-04T00:00:00Z,/blog/analytics-guide,135,116,55,51.36,49.76,127.1,5,221.83
